fecha,cod_ine,CCAA,total
2020-03-05,02,Aragón,0
2020-03-06,02,Aragón,1
2020-03-07,02,Aragón,1
2020-03-08,02,Aragón,2
2020-03-09,02,Aragón,2
2020-03-10,02,Aragón,3
2020-03-11,02,Aragón,4
2020-03-12,02,Aragón,6
2020-03-13,02,Aragón,7
2020-03-14,02,Aragón,7
2020-03-15,02,Aragón,7
2020-03-16,02,Aragón,11
2020-03-17,02,Aragón,12
2020-03-18,02,Aragón,13
2020-03-19,02,Aragón,15
2020-03-20,02,Aragón,17
2020-03-21,02,Aragón,22
2020-03-22,02,Aragón,24
2020-03-23,02,Aragón,32
2020-03-24,02,Aragón,37
2020-03-25,02,Aragón,40
2020-03-26,02,Aragón,48
2020-03-27,02,Aragón,58
2020-03-28,02,Aragón,58
2020-03-29,02,Aragón,93
2020-03-30,02,Aragón,106
2020-03-31,02,Aragón,138
2020-04-01,02,Aragón,169
2020-04-02,02,Aragón,200
2020-04-03,02,Aragón,224
2020-04-04,02,Aragón,251
2020-04-05,02,Aragón,270
2020-04-06,02,Aragón,284
2020-04-07,02,Aragón,312
2020-04-08,02,Aragón,349
2020-04-09,02,Aragón,385
2020-04-10,02,Aragón,409
2020-04-11,02,Aragón,425
2020-04-12,02,Aragón,450
2020-04-13,02,Aragón,464
2020-04-14,02,Aragón,492
2020-04-15,02,Aragón,514
2020-04-16,02,Aragón,543
2020-04-17,02,Aragón,562
2020-04-18,02,Aragón,601
2020-04-19,02,Aragón,619
2020-04-20,02,Aragón,637
2020-04-21,02,Aragón,643
2020-04-22,02,Aragón,656
2020-04-23,02,Aragón,681
2020-04-24,02,Aragón,695
2020-04-25,02,Aragón,709
2020-04-26,02,Aragón,712
2020-04-27,02,Aragón,726
2020-04-28,02,Aragón,735
2020-04-29,02,Aragón,736
2020-04-30,02,Aragón,739
2020-03-03,03,Asturias,0
2020-03-04,03,Asturias,0
2020-03-05,03,Asturias,0
2020-03-06,03,Asturias,0
2020-03-07,03,Asturias,0
2020-03-08,03,Asturias,0
2020-03-09,03,Asturias,0
2020-03-10,03,Asturias,0
2020-03-11,03,Asturias,0
2020-03-12,03,Asturias,1
2020-03-13,03,Asturias,1
2020-03-14,03,Asturias,1
2020-03-15,03,Asturias,1
2020-03-16,03,Asturias,1
2020-03-17,03,Asturias,1
2020-03-18,03,Asturias,1
2020-03-19,03,Asturias,1
2020-03-20,03,Asturias,2
2020-03-21,03,Asturias,5
2020-03-22,03,Asturias,8
2020-03-23,03,Asturias,12
2020-03-24,03,Asturias,22
2020-03-25,03,Asturias,25
2020-03-26,03,Asturias,27
2020-03-27,03,Asturias,29
2020-03-28,03,Asturias,33
2020-03-29,03,Asturias,41
2020-03-30,03,Asturias,49
2020-03-31,03,Asturias,55
2020-04-01,03,Asturias,63
2020-04-02,03,Asturias,69
2020-04-03,03,Asturias,70
2020-04-04,03,Asturias,76
2020-04-05,03,Asturias,80
2020-04-06,03,Asturias,86
2020-04-07,03,Asturias,96
2020-04-08,03,Asturias,102
2020-04-09,03,Asturias,110
2020-04-10,03,Asturias,121
2020-04-11,03,Asturias,128
2020-04-12,03,Asturias,140
2020-04-13,03,Asturias,149
2020-04-14,03,Asturias,156
2020-04-15,03,Asturias,166
2020-04-16,03,Asturias,168
2020-04-17,03,Asturias,174
2020-04-18,03,Asturias,187
2020-04-19,03,Asturias,196
2020-04-20,03,Asturias,200
2020-04-21,03,Asturias,202
2020-04-22,03,Asturias,211
2020-04-23,03,Asturias,223
2020-04-24,03,Asturias,231
2020-04-25,03,Asturias,239
2020-04-26,03,Asturias,249
2020-04-27,03,Asturias,253
2020-04-28,03,Asturias,261
2020-04-29,03,Asturias,266
2020-04-30,03,Asturias,273
2020-03-03,04,Baleares,0
2020-03-04,04,Baleares,0
2020-03-05,04,Baleares,0
2020-03-06,04,Baleares,0
2020-03-07,04,Baleares,0
2020-03-08,04,Baleares,0
2020-03-09,04,Baleares,0
2020-03-10,04,Baleares,0
2020-03-11,04,Baleares,0
2020-03-12,04,Baleares,1
2020-03-13,04,Baleares,1
2020-03-14,04,Baleares,1
2020-03-15,04,Baleares,1
2020-03-16,04,Baleares,1
2020-03-17,04,Baleares,1
2020-03-18,04,Baleares,1
2020-03-19,04,Baleares,2
2020-03-20,04,Baleares,2
2020-03-21,04,Baleares,4
2020-03-22,04,Baleares,4
2020-03-23,04,Baleares,10
2020-03-24,04,Baleares,10
2020-03-25,04,Baleares,13
2020-03-26,04,Baleares,17
2020-03-27,04,Baleares,22
2020-03-28,04,Baleares,26
2020-03-29,04,Baleares,29
2020-03-30,04,Baleares,37
2020-03-31,04,Baleares,42
2020-04-01,04,Baleares,46
2020-04-02,04,Baleares,58
2020-04-03,04,Baleares,69
2020-04-04,04,Baleares,71
2020-04-05,04,Baleares,75
2020-04-06,04,Baleares,81
2020-04-07,04,Baleares,84
2020-04-08,04,Baleares,89
2020-04-09,04,Baleares,89
2020-04-10,04,Baleares,97
2020-04-11,04,Baleares,102
2020-04-12,04,Baleares,112
2020-04-13,04,Baleares,117
2020-04-14,04,Baleares,118
2020-04-15,04,Baleares,125
2020-04-16,04,Baleares,131
2020-04-17,04,Baleares,134
2020-04-18,04,Baleares,148
2020-04-19,04,Baleares,155
2020-04-20,04,Baleares,157
2020-04-21,04,Baleares,161
2020-04-22,04,Baleares,164
2020-04-23,04,Baleares,168
2020-04-24,04,Baleares,172
2020-04-25,04,Baleares,174
2020-04-26,04,Baleares,175
2020-04-27,04,Baleares,179
2020-04-28,04,Baleares,181
2020-04-29,04,Baleares,185
2020-04-30,04,Baleares,188
2020-03-03,05,Canarias,0
2020-03-04,05,Canarias,0
2020-03-05,05,Canarias,0
2020-03-06,05,Canarias,0
2020-03-07,05,Canarias,0
2020-03-08,05,Canarias,0
2020-03-09,05,Canarias,0
2020-03-10,05,Canarias,0
2020-03-11,05,Canarias,0
2020-03-12,05,Canarias,0
2020-03-13,05,Canarias,0
2020-03-14,05,Canarias,1
2020-03-15,05,Canarias,1
2020-03-16,05,Canarias,1
2020-03-17,05,Canarias,2
2020-03-18,05,Canarias,3
2020-03-19,05,Canarias,3
2020-03-20,05,Canarias,4
2020-03-21,05,Canarias,7
2020-03-22,05,Canarias,9
2020-03-23,05,Canarias,11
2020-03-24,05,Canarias,16
2020-03-25,05,Canarias,21
2020-03-26,05,Canarias,24
2020-03-27,05,Canarias,27
2020-03-28,05,Canarias,36
2020-03-29,05,Canarias,39
2020-03-30,05,Canarias,40
2020-03-31,05,Canarias,55
2020-04-01,05,Canarias,62
2020-04-02,05,Canarias,68
2020-04-03,05,Canarias,73
2020-04-04,05,Canarias,78
2020-04-05,05,Canarias,80
2020-04-06,05,Canarias,85
2020-04-07,05,Canarias,89
2020-04-08,05,Canarias,91
2020-04-09,05,Canarias,92
2020-04-10,05,Canarias,94
2020-04-11,05,Canarias,95
2020-04-12,05,Canarias,95
2020-04-13,05,Canarias,96
2020-04-14,05,Canarias,102
2020-04-15,05,Canarias,104
2020-04-16,05,Canarias,107
2020-04-17,05,Canarias,111
2020-04-18,05,Canarias,115
2020-04-19,05,Canarias,119
2020-04-20,05,Canarias,119
2020-04-21,05,Canarias,120
2020-04-22,05,Canarias,121
2020-04-23,05,Canarias,121
2020-04-24,05,Canarias,128
2020-04-25,05,Canarias,130
2020-04-26,05,Canarias,131
2020-04-27,05,Canarias,131
2020-04-28,05,Canarias,133
2020-04-29,05,Canarias,134
2020-04-30,05,Canarias,135
2020-03-03,06,Cantabria,0
2020-03-04,06,Cantabria,0
2020-03-05,06,Cantabria,0
2020-03-06,06,Cantabria,0
2020-03-07,06,Cantabria,0
2020-03-08,06,Cantabria,0
2020-03-09,06,Cantabria,0
2020-03-10,06,Cantabria,0
2020-03-11,06,Cantabria,0
2020-03-12,06,Cantabria,0
2020-03-13,06,Cantabria,0
2020-03-14,06,Cantabria,0
2020-03-15,06,Cantabria,0
2020-03-16,06,Cantabria,0
2020-03-17,06,Cantabria,0
2020-03-18,06,Cantabria,1
2020-03-19,06,Cantabria,1
2020-03-20,06,Cantabria,1
2020-03-21,06,Cantabria,2
2020-03-22,06,Cantabria,5
2020-03-23,06,Cantabria,6
2020-03-24,06,Cantabria,9
2020-03-25,06,Cantabria,14
2020-03-26,06,Cantabria,17
2020-03-27,06,Cantabria,21
2020-03-28,06,Cantabria,22
2020-03-29,06,Cantabria,26
2020-03-30,06,Cantabria,27
2020-03-31,06,Cantabria,37
2020-04-01,06,Cantabria,54
2020-04-02,06,Cantabria,60
2020-04-03,06,Cantabria,64
2020-04-04,06,Cantabria,68
2020-04-05,06,Cantabria,68
2020-04-06,06,Cantabria,77
2020-04-07,06,Cantabria,85
2020-04-08,06,Cantabria,92
2020-04-09,06,Cantabria,98
2020-04-10,06,Cantabria,102
2020-04-11,06,Cantabria,107
2020-04-12,06,Cantabria,110
2020-04-13,06,Cantabria,117
2020-04-14,06,Cantabria,120
2020-04-15,06,Cantabria,132
2020-04-16,06,Cantabria,137
2020-04-17,06,Cantabria,144
2020-04-18,06,Cantabria,149
2020-04-19,06,Cantabria,153
2020-04-20,06,Cantabria,158
2020-04-21,06,Cantabria,165
2020-04-22,06,Cantabria,167
2020-04-23,06,Cantabria,173
2020-04-24,06,Cantabria,178
2020-04-25,06,Cantabria,182
2020-04-26,06,Cantabria,183
2020-04-27,06,Cantabria,186
2020-04-28,06,Cantabria,188
2020-04-29,06,Cantabria,191
2020-04-30,06,Cantabria,191
2020-03-03,08,Castilla-La Mancha,0
2020-03-04,08,Castilla-La Mancha,0
2020-03-05,08,Castilla-La Mancha,0
2020-03-06,08,Castilla-La Mancha,0
2020-03-07,08,Castilla-La Mancha,0
2020-03-08,08,Castilla-La Mancha,0
2020-03-09,08,Castilla-La Mancha,0
2020-03-10,08,Castilla-La Mancha,0
2020-03-11,08,Castilla-La Mancha,0
2020-03-12,08,Castilla-La Mancha,1
2020-03-13,08,Castilla-La Mancha,5
2020-03-14,08,Castilla-La Mancha,6
2020-03-15,08,Castilla-La Mancha,10
2020-03-16,08,Castilla-La Mancha,17
2020-03-17,08,Castilla-La Mancha,17
2020-03-18,08,Castilla-La Mancha,28
2020-03-19,08,Castilla-La Mancha,42
2020-03-20,08,Castilla-La Mancha,42
2020-03-21,08,Castilla-La Mancha,84
2020-03-22,08,Castilla-La Mancha,112
2020-03-23,08,Castilla-La Mancha,145
2020-03-24,08,Castilla-La Mancha,216
2020-03-25,08,Castilla-La Mancha,263
2020-03-26,08,Castilla-La Mancha,316
2020-03-27,08,Castilla-La Mancha,367
2020-03-28,08,Castilla-La Mancha,448
2020-03-29,08,Castilla-La Mancha,539
2020-03-30,08,Castilla-La Mancha,622
2020-03-31,08,Castilla-La Mancha,708
2020-04-01,08,Castilla-La Mancha,774
2020-04-02,08,Castilla-La Mancha,854
2020-04-03,08,Castilla-La Mancha,916
2020-04-04,08,Castilla-La Mancha,989
2020-04-05,08,Castilla-La Mancha,1055
2020-04-06,08,Castilla-La Mancha,1132
2020-04-07,08,Castilla-La Mancha,1177
2020-04-08,08,Castilla-La Mancha,1255
2020-04-09,08,Castilla-La Mancha,1322
2020-04-10,08,Castilla-La Mancha,1431
2020-04-11,08,Castilla-La Mancha,1483
2020-04-12,08,Castilla-La Mancha,1543
2020-04-13,08,Castilla-La Mancha,1626
2020-04-14,08,Castilla-La Mancha,1714
2020-04-15,08,Castilla-La Mancha,1755
2020-04-16,08,Castilla-La Mancha,1796
2020-04-17,08,Castilla-La Mancha,1852
2020-04-18,08,Castilla-La Mancha,1913
2020-04-19,08,Castilla-La Mancha,1963
2020-04-20,08,Castilla-La Mancha,2021
2020-04-21,08,Castilla-La Mancha,2075
2020-04-22,08,Castilla-La Mancha,2140
2020-04-23,08,Castilla-La Mancha,2188
2020-04-24,08,Castilla-La Mancha,2255
2020-04-25,08,Castilla-La Mancha,2292
2020-04-26,08,Castilla-La Mancha,2330
2020-04-27,08,Castilla-La Mancha,2365
2020-04-28,08,Castilla-La Mancha,2396
2020-04-29,08,Castilla-La Mancha,2436
2020-04-30,08,Castilla-La Mancha,2463
2020-03-03,07,Castilla y León,0
2020-03-04,07,Castilla y León,0
2020-03-05,07,Castilla y León,0
2020-03-06,07,Castilla y León,0
2020-03-07,07,Castilla y León,0
2020-03-08,07,Castilla y León,0
2020-03-09,07,Castilla y León,0
2020-03-10,07,Castilla y León,0
2020-03-11,07,Castilla y León,0
2020-03-12,07,Castilla y León,0
2020-03-13,07,Castilla y León,1
2020-03-14,07,Castilla y León,3
2020-03-15,07,Castilla y León,6
2020-03-16,07,Castilla y León,9
2020-03-17,07,Castilla y León,12
2020-03-18,07,Castilla y León,22
2020-03-19,07,Castilla y León,29
2020-03-20,07,Castilla y León,43
2020-03-21,07,Castilla y León,55
2020-03-22,07,Castilla y León,74
2020-03-23,07,Castilla y León,102
2020-03-24,07,Castilla y León,124
2020-03-25,07,Castilla y León,165
2020-03-26,07,Castilla y León,206
2020-03-27,07,Castilla y León,252
2020-03-28,07,Castilla y León,321
2020-03-29,07,Castilla y León,380
2020-03-30,07,Castilla y León,442
2020-03-31,07,Castilla y León,516
2020-04-01,07,Castilla y León,585
2020-04-02,07,Castilla y León,641
2020-04-03,07,Castilla y León,723
2020-04-04,07,Castilla y León,786
2020-04-05,07,Castilla y León,847
2020-04-06,07,Castilla y León,919
2020-04-07,07,Castilla y León,982
2020-04-08,07,Castilla y León,1028
2020-04-09,07,Castilla y León,1082
2020-04-10,07,Castilla y León,1129
2020-04-11,07,Castilla y León,1180
2020-04-12,07,Castilla y León,1221
2020-04-13,07,Castilla y León,1263
2020-04-14,07,Castilla y León,1299
2020-04-15,07,Castilla y León,1337
2020-04-16,07,Castilla y León,1372
2020-04-17,07,Castilla y León,1401
2020-04-18,07,Castilla y León,1429
2020-04-19,07,Castilla y León,1458
2020-04-20,07,Castilla y León,1493
2020-04-21,07,Castilla y León,1521
2020-04-22,07,Castilla y León,1554
2020-04-23,07,Castilla y León,1582
2020-04-24,07,Castilla y León,1612
2020-04-25,07,Castilla y León,1639
2020-04-26,07,Castilla y León,1666
2020-04-27,07,Castilla y León,1690
2020-04-28,07,Castilla y León,1710
2020-04-29,07,Castilla y León,1736
2020-04-30,07,Castilla y León,1752
2020-03-03,09,Cataluña,0
2020-03-04,09,Cataluña,0
2020-03-05,09,Cataluña,0
2020-03-06,09,Cataluña,0
2020-03-07,09,Cataluña,1
2020-03-08,09,Cataluña,1
2020-03-09,09,Cataluña,1
2020-03-10,09,Cataluña,3
2020-03-11,09,Cataluña,3
2020-03-12,09,Cataluña,4
2020-03-13,09,Cataluña,4
2020-03-14,09,Cataluña,6
2020-03-15,09,Cataluña,8
2020-03-16,09,Cataluña,12
2020-03-17,09,Cataluña,18
2020-03-18,09,Cataluña,41
2020-03-19,09,Cataluña,55
2020-03-20,09,Cataluña,82
2020-03-21,09,Cataluña,122
2020-03-22,09,Cataluña,191
2020-03-23,09,Cataluña,245
2020-03-24,09,Cataluña,282
2020-03-25,09,Cataluña,516
2020-03-26,09,Cataluña,672
2020-03-27,09,Cataluña,880
2020-03-28,09,Cataluña,1070
2020-03-29,09,Cataluña,1226
2020-03-30,09,Cataluña,1410
2020-03-31,09,Cataluña,1672
2020-04-01,09,Cataluña,1849
2020-04-02,09,Cataluña,2093
2020-04-03,09,Cataluña,2335
2020-04-04,09,Cataluña,2508
2020-04-05,09,Cataluña,2637
2020-04-06,09,Cataluña,2760
2020-04-07,09,Cataluña,2908
2020-04-08,09,Cataluña,3041
2020-04-09,09,Cataluña,3148
2020-04-10,09,Cataluña,3231
2020-04-11,09,Cataluña,3331
2020-04-12,09,Cataluña,3442
2020-04-13,09,Cataluña,3538
2020-04-14,09,Cataluña,3666
2020-04-15,09,Cataluña,3756
2020-04-16,09,Cataluña,3855
2020-04-17,09,Cataluña,3752
2020-04-18,09,Cataluña,3879
2020-04-19,09,Cataluña,3933
2020-04-20,09,Cataluña,4009
2020-04-21,09,Cataluña,4152
2020-04-22,09,Cataluña,4247
2020-04-23,09,Cataluña,4343
2020-04-24,09,Cataluña,4393
2020-04-25,09,Cataluña,4498
2020-04-26,09,Cataluña,4566
2020-04-27,09,Cataluña,4699
2020-04-28,09,Cataluña,4808
2020-04-29,09,Cataluña,4905
2020-04-30,09,Cataluña,4975
2020-03-03,18,Ceuta,0
2020-03-04,18,Ceuta,0
2020-03-05,18,Ceuta,0
2020-03-06,18,Ceuta,0
2020-03-07,18,Ceuta,0
2020-03-08,18,Ceuta,0
2020-03-09,18,Ceuta,0
2020-03-10,18,Ceuta,0
2020-03-11,18,Ceuta,0
2020-03-12,18,Ceuta,0
2020-03-13,18,Ceuta,0
2020-03-14,18,Ceuta,0
2020-03-15,18,Ceuta,0
2020-03-16,18,Ceuta,0
2020-03-17,18,Ceuta,0
2020-03-18,18,Ceuta,0
2020-03-19,18,Ceuta,0
2020-03-20,18,Ceuta,0
2020-03-21,18,Ceuta,0
2020-03-22,18,Ceuta,0
2020-03-23,18,Ceuta,0
2020-03-24,18,Ceuta,0
2020-03-25,18,Ceuta,0
2020-03-26,18,Ceuta,0
2020-03-27,18,Ceuta,0
2020-03-28,18,Ceuta,1
2020-03-29,18,Ceuta,1
2020-03-30,18,Ceuta,1
2020-03-31,18,Ceuta,1
2020-04-01,18,Ceuta,1
2020-04-02,18,Ceuta,1
2020-04-03,18,Ceuta,1
2020-04-04,18,Ceuta,1
2020-04-05,18,Ceuta,2
2020-04-06,18,Ceuta,3
2020-04-07,18,Ceuta,4
2020-04-08,18,Ceuta,4
2020-04-09,18,Ceuta,4
2020-04-10,18,Ceuta,4
2020-04-11,18,Ceuta,4
2020-04-12,18,Ceuta,4
2020-04-13,18,Ceuta,4
2020-04-14,18,Ceuta,4
2020-04-15,18,Ceuta,4
2020-04-16,18,Ceuta,4
2020-04-17,18,Ceuta,4
2020-04-18,18,Ceuta,4
2020-04-19,18,Ceuta,4
2020-04-20,18,Ceuta,4
2020-04-21,18,Ceuta,4
2020-04-22,18,Ceuta,4
2020-04-23,18,Ceuta,4
2020-04-24,18,Ceuta,4
2020-04-25,18,Ceuta,4
2020-04-26,18,Ceuta,4
2020-04-27,18,Ceuta,4
2020-04-28,18,Ceuta,4
2020-04-29,18,Ceuta,4
2020-04-30,18,Ceuta,4
2020-03-03,10,C. Valenciana,0
2020-03-04,10,C. Valenciana,1
2020-03-05,10,C. Valenciana,1
2020-03-06,10,C. Valenciana,1
2020-03-07,10,C. Valenciana,1
2020-03-08,10,C. Valenciana,1
2020-03-09,10,C. Valenciana,1
2020-03-10,10,C. Valenciana,1
2020-03-11,10,C. Valenciana,1
2020-03-12,10,C. Valenciana,1
2020-03-13,10,C. Valenciana,1
2020-03-14,10,C. Valenciana,4
2020-03-15,10,C. Valenciana,5
2020-03-16,10,C. Valenciana,5
2020-03-17,10,C. Valenciana,13
2020-03-18,10,C. Valenciana,22
2020-03-19,10,C. Valenciana,24
2020-03-20,10,C. Valenciana,33
2020-03-21,10,C. Valenciana,50
2020-03-22,10,C. Valenciana,69
2020-03-23,10,C. Valenciana,94
2020-03-24,10,C. Valenciana,115
2020-03-25,10,C. Valenciana,143
2020-03-26,10,C. Valenciana,167
2020-03-27,10,C. Valenciana,198
2020-03-28,10,C. Valenciana,234
2020-03-29,10,C. Valenciana,267
2020-03-30,10,C. Valenciana,310
2020-03-31,10,C. Valenciana,339
2020-04-01,10,C. Valenciana,395
2020-04-02,10,C. Valenciana,443
2020-04-03,10,C. Valenciana,511
2020-04-04,10,C. Valenciana,571
2020-04-05,10,C. Valenciana,613
2020-04-06,10,C. Valenciana,637
2020-04-07,10,C. Valenciana,672
2020-04-08,10,C. Valenciana,724
2020-04-09,10,C. Valenciana,767
2020-04-10,10,C. Valenciana,796
2020-04-11,10,C. Valenciana,818
2020-04-12,10,C. Valenciana,838
2020-04-13,10,C. Valenciana,876
2020-04-14,10,C. Valenciana,907
2020-04-15,10,C. Valenciana,945
2020-04-16,10,C. Valenciana,972
2020-04-17,10,C. Valenciana,999
2020-04-18,10,C. Valenciana,1042
2020-04-19,10,C. Valenciana,1065
2020-04-20,10,C. Valenciana,1079
2020-04-21,10,C. Valenciana,1089
2020-04-22,10,C. Valenciana,1106
2020-04-23,10,C. Valenciana,1124
2020-04-24,10,C. Valenciana,1147
2020-04-25,10,C. Valenciana,1172
2020-04-26,10,C. Valenciana,1186
2020-04-27,10,C. Valenciana,1189
2020-04-28,10,C. Valenciana,1200
2020-04-29,10,C. Valenciana,1218
2020-04-30,10,C. Valenciana,1236
2020-03-03,11,Extremadura,0
2020-03-04,11,Extremadura,0
2020-03-05,11,Extremadura,0
2020-03-06,11,Extremadura,0
2020-03-07,11,Extremadura,0
2020-03-08,11,Extremadura,0
2020-03-09,11,Extremadura,0
2020-03-10,11,Extremadura,0
2020-03-11,11,Extremadura,0
2020-03-12,11,Extremadura,1
2020-03-13,11,Extremadura,1
2020-03-14,11,Extremadura,2
2020-03-15,11,Extremadura,2
2020-03-16,11,Extremadura,2
2020-03-17,11,Extremadura,3
2020-03-18,11,Extremadura,6
2020-03-19,11,Extremadura,8
2020-03-20,11,Extremadura,10
2020-03-21,11,Extremadura,12
2020-03-22,11,Extremadura,14
2020-03-23,11,Extremadura,18
2020-03-24,11,Extremadura,26
2020-03-25,11,Extremadura,39
2020-03-26,11,Extremadura,58
2020-03-27,11,Extremadura,69
2020-03-28,11,Extremadura,88
2020-03-29,11,Extremadura,100
2020-03-30,11,Extremadura,106
2020-03-31,11,Extremadura,133
2020-04-01,11,Extremadura,152
2020-04-02,11,Extremadura,181
2020-04-03,11,Extremadura,200
2020-04-04,11,Extremadura,208
2020-04-05,11,Extremadura,218
2020-04-06,11,Extremadura,228
2020-04-07,11,Extremadura,258
2020-04-08,11,Extremadura,271
2020-04-09,11,Extremadura,283
2020-04-10,11,Extremadura,288
2020-04-11,11,Extremadura,303
2020-04-12,11,Extremadura,312
2020-04-13,11,Extremadura,321
2020-04-14,11,Extremadura,334
2020-04-15,11,Extremadura,342
2020-04-16,11,Extremadura,359
2020-04-17,11,Extremadura,372
2020-04-18,11,Extremadura,380
2020-04-19,11,Extremadura,384
2020-04-20,11,Extremadura,389
2020-04-21,11,Extremadura,397
2020-04-22,11,Extremadura,404
2020-04-23,11,Extremadura,407
2020-04-24,11,Extremadura,411
2020-04-25,11,Extremadura,416
2020-04-26,11,Extremadura,422
2020-04-27,11,Extremadura,428
2020-04-28,11,Extremadura,433
2020-04-29,11,Extremadura,440
2020-04-30,11,Extremadura,446
2020-03-03,12,Galicia,0
2020-03-04,12,Galicia,0
2020-03-05,12,Galicia,0
2020-03-06,12,Galicia,0
2020-03-07,12,Galicia,0
2020-03-08,12,Galicia,0
2020-03-09,12,Galicia,0
2020-03-10,12,Galicia,0
2020-03-11,12,Galicia,0
2020-03-12,12,Galicia,0
2020-03-13,12,Galicia,0
2020-03-14,12,Galicia,0
2020-03-15,12,Galicia,2
2020-03-16,12,Galicia,2
2020-03-17,12,Galicia,3
2020-03-18,12,Galicia,3
2020-03-19,12,Galicia,4
2020-03-20,12,Galicia,5
2020-03-21,12,Galicia,9
2020-03-22,12,Galicia,12
2020-03-23,12,Galicia,18
2020-03-24,12,Galicia,20
2020-03-25,12,Galicia,27
2020-03-26,12,Galicia,32
2020-03-27,12,Galicia,43
2020-03-28,12,Galicia,47
2020-03-29,12,Galicia,60
2020-03-30,12,Galicia,66
2020-03-31,12,Galicia,84
2020-04-01,12,Galicia,103
2020-04-02,12,Galicia,120
2020-04-03,12,Galicia,138
2020-04-04,12,Galicia,159
2020-04-05,12,Galicia,174
2020-04-06,12,Galicia,190
2020-04-07,12,Galicia,204
2020-04-08,12,Galicia,213
2020-04-09,12,Galicia,231
2020-04-10,12,Galicia,243
2020-04-11,12,Galicia,261
2020-04-12,12,Galicia,274
2020-04-13,12,Galicia,284
2020-04-14,12,Galicia,290
2020-04-15,12,Galicia,299
2020-04-16,12,Galicia,310
2020-04-17,12,Galicia,320
2020-04-18,12,Galicia,334
2020-04-19,12,Galicia,346
2020-04-20,12,Galicia,352
2020-04-21,12,Galicia,360
2020-04-22,12,Galicia,368
2020-04-23,12,Galicia,375
2020-04-24,12,Galicia,382
2020-04-25,12,Galicia,388
2020-04-26,12,Galicia,394
2020-04-27,12,Galicia,405
2020-04-28,12,Galicia,412
2020-04-29,12,Galicia,547
2020-04-30,12,Galicia,547
2020-03-03,13,Madrid,0
2020-03-04,13,Madrid,0
2020-03-05,13,Madrid,1
2020-03-06,13,Madrid,2
2020-03-07,13,Madrid,4
2020-03-08,13,Madrid,8
2020-03-09,13,Madrid,8
2020-03-10,13,Madrid,21
2020-03-11,13,Madrid,31
2020-03-12,13,Madrid,56
2020-03-13,13,Madrid,81
2020-03-14,13,Madrid,86
2020-03-15,13,Madrid,213
2020-03-16,13,Madrid,213
2020-03-17,13,Madrid,355
2020-03-18,13,Madrid,390
2020-03-19,13,Madrid,498
2020-03-20,13,Madrid,628
2020-03-21,13,Madrid,804
2020-03-22,13,Madrid,1021
2020-03-23,13,Madrid,1263
2020-03-24,13,Madrid,1535
2020-03-25,13,Madrid,1825
2020-03-26,13,Madrid,2090
2020-03-27,13,Madrid,2412
2020-03-28,13,Madrid,2757
2020-03-29,13,Madrid,3082
2020-03-30,13,Madrid,3392
2020-03-31,13,Madrid,3603
2020-04-01,13,Madrid,3865
2020-04-02,13,Madrid,4175
2020-04-03,13,Madrid,4483
2020-04-04,13,Madrid,4723
2020-04-05,13,Madrid,4941
2020-04-06,13,Madrid,5136
2020-04-07,13,Madrid,5371
2020-04-08,13,Madrid,5586
2020-04-09,13,Madrid,5800
