fecha,cod_ine,CCAA,total
2020-05-24,01,Andalucía,6230
2020-02-21,02,Aragón,
2020-02-22,02,Aragón,
2020-02-23,02,Aragón,
2020-02-24,02,Aragón,
2020-02-25,02,Aragón,
2020-02-26,02,Aragón,
2020-02-27,02,Aragón,
2020-02-28,02,Aragón,
2020-02-29,02,Aragón,
2020-03-01,02,Aragón,
2020-03-02,02,Aragón,
2020-03-03,02,Aragón,
2020-03-04,02,Aragón,
2020-03-05,02,Aragón,
2020-03-06,02,Aragón,
2020-03-07,02,Aragón,
2020-03-08,02,Aragón,
2020-03-09,02,Aragón,
2020-03-10,02,Aragón,
2020-03-11,02,Aragón,22
2020-03-12,02,Aragón,28
2020-03-13,02,Aragón,30
2020-03-14,02,Aragón,42
2020-03-15,02,Aragón,59
2020-03-16,02,Aragón,64
2020-03-17,02,Aragón,74
2020-03-18,02,Aragón,81
2020-03-19,02,Aragón,101
2020-03-20,02,Aragón,127
2020-03-21,02,Aragón,192
2020-03-22,02,Aragón,241
2020-03-23,02,Aragón,298
2020-03-24,02,Aragón,384
2020-03-25,02,Aragón,459
2020-03-26,02,Aragón,562
2020-03-27,02,Aragón,693
2020-03-28,02,Aragón,835
2020-03-29,02,Aragón,835
2020-03-30,02,Aragón,1094
2020-03-31,02,Aragón,1176
2020-04-01,02,Aragón,1234
2020-04-02,02,Aragón,1320
2020-04-03,02,Aragón,1431
2020-04-04,02,Aragón,1505
2020-04-05,02,Aragón,1588
2020-04-06,02,Aragón,1637
2020-04-07,02,Aragón,1663
2020-04-08,02,Aragón,1716
2020-04-09,02,Aragón,1765
2020-04-10,02,Aragón,1822
2020-04-11,02,Aragón,1860
2020-04-12,02,Aragón,1901
2020-04-13,02,Aragón,1938
2020-04-14,02,Aragón,1966
2020-04-15,02,Aragón,2006
2020-04-16,02,Aragón,2108
2020-04-17,02,Aragón,2151
2020-04-18,02,Aragón,2180
2020-04-19,02,Aragón,2216
2020-04-20,02,Aragón,2244
2020-04-21,02,Aragón,2271
2020-04-22,02,Aragón,2304
2020-04-23,02,Aragón,2340
2020-04-24,02,Aragón,2359
2020-04-25,02,Aragón,2372
2020-04-26,02,Aragón,2395
2020-04-27,02,Aragón,2403
2020-04-28,02,Aragón,2425
2020-04-29,02,Aragón,2454
2020-04-30,02,Aragón,2477
2020-05-01,02,Aragón,2494
2020-05-02,02,Aragón,2503
2020-05-03,02,Aragón,2519
2020-05-04,02,Aragón,2526
2020-05-05,02,Aragón,2539
2020-05-06,02,Aragón,2552
2020-05-07,02,Aragón,2564
2020-05-08,02,Aragón,2578
2020-05-09,02,Aragón,2583
2020-05-10,02,Aragón,2588
2020-05-11,02,Aragón,2595
2020-05-12,02,Aragón,2606
2020-05-13,02,Aragón,2614
2020-05-14,02,Aragón,2625
2020-05-15,02,Aragón,2637
2020-05-16,02,Aragón,2648
2020-05-17,02,Aragón,2655
2020-05-18,02,Aragón,2659
2020-05-19,02,Aragón,2667
2020-05-20,02,Aragón,2434
2020-05-21,02,Aragón,2442
2020-05-22,02,Aragón,2447
2020-05-23,02,Aragón,2451
2020-05-24,02,Aragón,2452
2020-02-21,03,Asturias,
2020-02-22,03,Asturias,
2020-02-23,03,Asturias,
2020-02-24,03,Asturias,
2020-02-25,03,Asturias,
2020-02-26,03,Asturias,
2020-02-27,03,Asturias,
2020-02-28,03,Asturias,
2020-02-29,03,Asturias,
2020-03-01,03,Asturias,0
2020-03-02,03,Asturias,0
2020-03-03,03,Asturias,1
2020-03-04,03,Asturias,1
2020-03-05,03,Asturias,1
2020-03-06,03,Asturias,4
2020-03-07,03,Asturias,4
2020-03-08,03,Asturias,4
2020-03-09,03,Asturias,7
2020-03-10,03,Asturias,11
2020-03-11,03,Asturias,13
2020-03-12,03,Asturias,15
2020-03-13,03,Asturias,18
2020-03-14,03,Asturias,24
2020-03-15,03,Asturias,28
2020-03-16,03,Asturias,39
2020-03-17,03,Asturias,57
2020-03-18,03,Asturias,78
2020-03-19,03,Asturias,105
2020-03-20,03,Asturias,129
2020-03-21,03,Asturias,155
2020-03-22,03,Asturias,180
2020-03-23,03,Asturias,210
2020-03-24,03,Asturias,251
2020-03-25,03,Asturias,281
2020-03-26,03,Asturias,322
2020-03-27,03,Asturias,370
2020-03-28,03,Asturias,427
2020-03-29,03,Asturias,452
2020-03-30,03,Asturias,491
2020-03-31,03,Asturias,529
2020-04-01,03,Asturias,554
2020-04-02,03,Asturias,602
2020-04-03,03,Asturias,634
2020-04-04,03,Asturias,657
2020-04-05,03,Asturias,674
2020-04-06,03,Asturias,695
2020-04-07,03,Asturias,727
2020-04-08,03,Asturias,747
2020-04-09,03,Asturias,775
2020-04-10,03,Asturias,797
2020-04-11,03,Asturias,831
2020-04-12,03,Asturias,863
2020-04-13,03,Asturias,884
2020-04-14,03,Asturias,902
2020-04-15,03,Asturias,914
2020-04-16,03,Asturias,927
2020-04-17,03,Asturias,966
2020-04-18,03,Asturias,980
2020-04-19,03,Asturias,988
2020-04-20,03,Asturias,993
2020-04-21,03,Asturias,999
2020-04-22,03,Asturias,1007
2020-04-23,03,Asturias,1009
2020-04-24,03,Asturias,1012
2020-04-25,03,Asturias,1020
2020-04-26,03,Asturias,1022
2020-04-27,03,Asturias,1028
2020-04-28,03,Asturias,1035
2020-04-29,03,Asturias,1041
2020-04-30,03,Asturias,1047
2020-05-01,03,Asturias,1048
2020-05-02,03,Asturias,1052
2020-05-03,03,Asturias,1055
2020-05-04,03,Asturias,1057
2020-05-05,03,Asturias,1061
2020-05-06,03,Asturias,1068
2020-05-07,03,Asturias,1072
2020-05-08,03,Asturias,1076
2020-05-09,03,Asturias,1077
2020-05-10,03,Asturias,1080
2020-05-11,03,Asturias,1080
2020-05-12,03,Asturias,1080
2020-05-13,03,Asturias,1080
2020-05-14,03,Asturias,1084
2020-05-15,03,Asturias,1087
2020-05-16,03,Asturias,1087
2020-05-17,03,Asturias,1087
2020-05-18,03,Asturias,1088
2020-05-19,03,Asturias,1088
2020-05-20,03,Asturias,1089
2020-05-21,03,Asturias,1089
2020-05-22,03,Asturias,1090
2020-05-23,03,Asturias,1092
2020-05-24,03,Asturias,1095
2020-02-21,04,Baleares,
2020-02-22,04,Baleares,
2020-02-23,04,Baleares,
2020-02-24,04,Baleares,
2020-02-25,04,Baleares,
2020-02-26,04,Baleares,
2020-02-27,04,Baleares,
2020-02-28,04,Baleares,
2020-02-29,04,Baleares,
2020-03-01,04,Baleares,
2020-03-02,04,Baleares,
2020-03-03,04,Baleares,
2020-03-04,04,Baleares,
2020-03-05,04,Baleares,
2020-03-06,04,Baleares,
2020-03-07,04,Baleares,
2020-03-08,04,Baleares,
2020-03-09,04,Baleares,
2020-03-10,04,Baleares,
2020-03-11,04,Baleares,8
2020-03-12,04,Baleares,8
2020-03-13,04,Baleares,8
2020-03-14,04,Baleares,8
2020-03-15,04,Baleares,8
2020-03-16,04,Baleares,21
2020-03-17,04,Baleares,26
2020-03-18,04,Baleares,29
2020-03-19,04,Baleares,31
2020-03-20,04,Baleares,48
2020-03-21,04,Baleares,60
2020-03-22,04,Baleares,79
2020-03-23,04,Baleares,87
2020-03-24,04,Baleares,127
2020-03-25,04,Baleares,164
2020-03-26,04,Baleares,205
2020-03-27,04,Baleares,237
2020-03-28,04,Baleares,283
2020-03-29,04,Baleares,344
2020-03-30,04,Baleares,352
2020-03-31,04,Baleares,398
2020-04-01,04,Baleares,467
2020-04-02,04,Baleares,516
2020-04-03,04,Baleares,586
2020-04-04,04,Baleares,633
2020-04-05,04,Baleares,663
2020-04-06,04,Baleares,681
2020-04-07,04,Baleares,703
2020-04-08,04,Baleares,729
2020-04-09,04,Baleares,749
2020-04-10,04,Baleares,775
2020-04-11,04,Baleares,776
2020-04-12,04,Baleares,803
2020-04-13,04,Baleares,809
2020-04-14,04,Baleares,824
2020-04-15,04,Baleares,854
2020-04-16,04,Baleares,869
2020-04-17,04,Baleares,902
2020-04-18,04,Baleares,934
2020-04-19,04,Baleares,952
2020-04-20,04,Baleares,960
2020-04-21,04,Baleares,983
2020-04-22,04,Baleares,1001
2020-04-23,04,Baleares,1018
2020-04-24,04,Baleares,1036
2020-04-25,04,Baleares,1053
2020-04-26,04,Baleares,1057
2020-04-27,04,Baleares,1057
2020-04-28,04,Baleares,1069
2020-04-29,04,Baleares,1074
2020-04-30,04,Baleares,1077
2020-05-01,04,Baleares,1085
2020-05-02,04,Baleares,1089
2020-05-03,04,Baleares,1094
2020-05-04,04,Baleares,1097
2020-05-05,04,Baleares,1105
2020-05-06,04,Baleares,1117
2020-05-07,04,Baleares,1121
2020-05-08,04,Baleares,1121
2020-05-09,04,Baleares,1121
2020-05-10,04,Baleares,1121
2020-05-11,04,Baleares,1121
2020-05-12,04,Baleares,1122
2020-05-13,04,Baleares,1127
2020-05-14,04,Baleares,1127
2020-05-15,04,Baleares,1132
2020-05-16,04,Baleares,1132
2020-05-17,04,Baleares,1134
2020-05-18,04,Baleares,1134
2020-05-19,04,Baleares,1137
2020-05-20,04,Baleares,1142
2020-05-21,04,Baleares,1144
2020-05-22,04,Baleares,1139
2020-05-23,04,Baleares,1141
2020-05-24,04,Baleares,1141
2020-02-21,05,Canarias,
2020-02-22,05,Canarias,
2020-02-23,05,Canarias,
2020-02-24,05,Canarias,
2020-02-25,05,Canarias,
2020-02-26,05,Canarias,
2020-02-27,05,Canarias,
2020-02-28,05,Canarias,
2020-02-29,05,Canarias,
2020-03-01,05,Canarias,
2020-03-02,05,Canarias,
2020-03-03,05,Canarias,
2020-03-04,05,Canarias,
2020-03-05,05,Canarias,
2020-03-06,05,Canarias,
2020-03-07,05,Canarias,
2020-03-08,05,Canarias,
2020-03-09,05,Canarias,
2020-03-10,05,Canarias,
2020-03-11,05,Canarias,10
2020-03-12,05,Canarias,15
2020-03-13,05,Canarias,15
2020-03-14,05,Canarias,15
2020-03-15,05,Canarias,15
2020-03-16,05,Canarias,40
2020-03-17,05,Canarias,56
2020-03-18,05,Canarias,73
2020-03-19,05,Canarias,82
2020-03-20,05,Canarias,115
2020-03-21,05,Canarias,139
2020-03-22,05,Canarias,150
2020-03-23,05,Canarias,172
2020-03-24,05,Canarias,207
2020-03-25,05,Canarias,235
2020-03-26,05,Canarias,279
2020-03-27,05,Canarias,328
2020-03-28,05,Canarias,377
2020-03-29,05,Canarias,425
2020-03-30,05,Canarias,444
2020-03-31,05,Canarias,483
2020-04-01,05,Canarias,532
2020-04-02,05,Canarias,566
2020-04-03,05,Canarias,605
2020-04-04,05,Canarias,632
2020-04-05,05,Canarias,644
2020-04-06,05,Canarias,651
2020-04-07,05,Canarias,689
2020-04-08,05,Canarias,703
2020-04-09,05,Canarias,730
2020-04-10,05,Canarias,738
2020-04-11,05,Canarias,745
2020-04-12,05,Canarias,758
2020-04-13,05,Canarias,763
2020-04-14,05,Canarias,771
2020-04-15,05,Canarias,781
2020-04-16,05,Canarias,802
2020-04-17,05,Canarias,811
2020-04-18,05,Canarias,822
2020-04-19,05,Canarias,825
2020-04-20,05,Canarias,826
2020-04-21,05,Canarias,837
2020-04-22,05,Canarias,841
2020-04-23,05,Canarias,855
2020-04-24,05,Canarias,868
2020-04-25,05,Canarias,878
2020-04-26,05,Canarias,880
2020-04-27,05,Canarias,881
2020-04-28,05,Canarias,900
2020-04-29,05,Canarias,906
2020-04-30,05,Canarias,909
2020-05-01,05,Canarias,914
2020-05-02,05,Canarias,918
2020-05-03,05,Canarias,919
2020-05-04,05,Canarias,919
2020-05-05,05,Canarias,920
2020-05-06,05,Canarias,920
2020-05-07,05,Canarias,921
2020-05-08,05,Canarias,927
2020-05-09,05,Canarias,935
2020-05-10,05,Canarias,935
2020-05-11,05,Canarias,936
2020-05-12,05,Canarias,937
2020-05-13,05,Canarias,937
2020-05-14,05,Canarias,937
2020-05-15,05,Canarias,938
2020-05-16,05,Canarias,939
2020-05-17,05,Canarias,939
2020-05-18,05,Canarias,942
2020-05-19,05,Canarias,942
2020-05-20,05,Canarias,943
2020-05-21,05,Canarias,944
2020-05-22,05,Canarias,943
2020-05-23,05,Canarias,942
2020-05-24,05,Canarias,942
2020-02-21,06,Cantabria,
2020-02-22,06,Cantabria,
2020-02-23,06,Cantabria,
2020-02-24,06,Cantabria,
2020-02-25,06,Cantabria,
2020-02-26,06,Cantabria,
2020-02-27,06,Cantabria,
2020-02-28,06,Cantabria,
2020-02-29,06,Cantabria,
2020-03-01,06,Cantabria,
2020-03-02,06,Cantabria,
2020-03-03,06,Cantabria,
2020-03-04,06,Cantabria,
2020-03-05,06,Cantabria,
2020-03-06,06,Cantabria,
2020-03-07,06,Cantabria,
2020-03-08,06,Cantabria,
2020-03-09,06,Cantabria,
2020-03-10,06,Cantabria,
2020-03-11,06,Cantabria,0
2020-03-12,06,Cantabria,3
2020-03-13,06,Cantabria,3
2020-03-14,06,Cantabria,3
2020-03-15,06,Cantabria,3
2020-03-16,06,Cantabria,18
2020-03-17,06,Cantabria,18
2020-03-18,06,Cantabria,25
2020-03-19,06,Cantabria,40
2020-03-20,06,Cantabria,61
2020-03-21,06,Cantabria,92
2020-03-22,06,Cantabria,116
2020-03-23,06,Cantabria,157
2020-03-24,06,Cantabria,200
2020-03-25,06,Cantabria,241
2020-03-26,06,Cantabria,300
2020-03-27,06,Cantabria,355
2020-03-28,06,Cantabria,406
2020-03-29,06,Cantabria,449
2020-03-30,06,Cantabria,481
2020-03-31,06,Cantabria,522
2020-04-01,06,Cantabria,543
2020-04-02,06,Cantabria,567
2020-04-03,06,Cantabria,592
2020-04-04,06,Cantabria,619
2020-04-05,06,Cantabria,639
2020-04-06,06,Cantabria,658
2020-04-07,06,Cantabria,677
2020-04-08,06,Cantabria,700
2020-04-09,06,Cantabria,720
2020-04-10,06,Cantabria,747
2020-04-11,06,Cantabria,773
2020-04-12,06,Cantabria,805
2020-04-13,06,Cantabria,827
2020-04-14,06,Cantabria,853
2020-04-15,06,Cantabria,873
2020-04-16,06,Cantabria,890
2020-04-17,06,Cantabria,903
2020-04-18,06,Cantabria,911
2020-04-19,06,Cantabria,924
2020-04-20,06,Cantabria,934
2020-04-21,06,Cantabria,948
2020-04-22,06,Cantabria,956
2020-04-23,06,Cantabria,965
2020-04-24,06,Cantabria,978
2020-04-25,06,Cantabria,982
2020-04-26,06,Cantabria,991
2020-04-27,06,Cantabria,995
2020-04-28,06,Cantabria,1000
2020-04-29,06,Cantabria,1006
2020-04-30,06,Cantabria,1007
2020-05-01,06,Cantabria,1009
2020-05-02,06,Cantabria,1009
2020-05-03,06,Cantabria,1010
2020-05-04,06,Cantabria,1011
2020-05-05,06,Cantabria,1015
2020-05-06,06,Cantabria,1018
2020-05-07,06,Cantabria,1020
2020-05-08,06,Cantabria,1022
2020-05-09,06,Cantabria,1023
2020-05-10,06,Cantabria,1027
2020-05-11,06,Cantabria,1027
2020-05-12,06,Cantabria,1027
2020-05-13,06,Cantabria,1029
2020-05-14,06,Cantabria,1030
2020-05-15,06,Cantabria,1031
2020-05-16,06,Cantabria,1032
2020-05-17,06,Cantabria,1033
2020-05-18,06,Cantabria,1035
2020-05-19,06,Cantabria,1035
2020-05-20,06,Cantabria,1036
2020-05-21,06,Cantabria,1036
2020-05-22,06,Cantabria,1038
2020-05-23,06,Cantabria,1039
2020-05-24,06,Cantabria,1039
2020-02-21,08,Castilla La Mancha,
2020-02-22,08,Castilla La Mancha,
2020-02-23,08,Castilla La Mancha,
2020-02-24,08,Castilla La Mancha,
2020-02-25,08,Castilla La Mancha,
2020-02-26,08,Castilla La Mancha,
2020-02-27,08,Castilla La Mancha,
2020-02-28,08,Castilla La Mancha,
2020-02-29,08,Castilla La Mancha,
2020-03-01,08,Castilla La Mancha,
2020-03-02,08,Castilla La Mancha,
2020-03-03,08,Castilla La Mancha,
2020-03-04,08,Castilla La Mancha,
2020-03-05,08,Castilla La Mancha,
2020-03-06,08,Castilla La Mancha,
2020-03-07,08,Castilla La Mancha,
2020-03-08,08,Castilla La Mancha,
2020-03-09,08,Castilla La Mancha,21
2020-03-10,08,Castilla La Mancha,31
2020-03-11,08,Castilla La Mancha,46
2020-03-12,08,Castilla La Mancha,72
2020-03-13,08,Castilla La Mancha,128
2020-03-14,08,Castilla La Mancha,191
2020-03-15,08,Castilla La Mancha,247
2020-03-16,08,Castilla La Mancha,319
2020-03-17,08,Castilla La Mancha,402
2020-03-18,08,Castilla La Mancha,498
2020-03-19,08,Castilla La Mancha,633
2020-03-20,08,Castilla La Mancha,751
2020-03-21,08,Castilla La Mancha,998
2020-03-22,08,Castilla La Mancha,1126
2020-03-23,08,Castilla La Mancha,1410
2020-03-24,08,Castilla La Mancha,1751
2020-03-25,08,Castilla La Mancha,1980
2020-03-26,08,Castilla La Mancha,2266
2020-03-27,08,Castilla La Mancha,2673
2020-03-28,08,Castilla La Mancha,3106
2020-03-29,08,Castilla La Mancha,3430
2020-03-30,08,Castilla La Mancha,3698
2020-03-31,08,Castilla La Mancha,4187
2020-04-01,08,Castilla La Mancha,4590
2020-04-02,08,Castilla La Mancha,4982
2020-04-03,08,Castilla La Mancha,5306
2020-04-04,08,Castilla La Mancha,5556
2020-04-05,08,Castilla La Mancha,5774
2020-04-06,08,Castilla La Mancha,5967
2020-04-07,08,Castilla La Mancha,6203
2020-04-08,08,Castilla La Mancha,6449
2020-04-09,08,Castilla La Mancha,6622
2020-04-10,08,Castilla La Mancha,6803
2020-04-11,08,Castilla La Mancha,6907
2020-04-12,08,Castilla La Mancha,7040
2020-04-13,08,Castilla La Mancha,7782
2020-04-14,08,Castilla La Mancha,7830
2020-04-15,08,Castilla La Mancha,7896
2020-04-16,08,Castilla La Mancha,7987
2020-04-17,08,Castilla La Mancha,8018
2020-04-18,08,Castilla La Mancha,8093
2020-04-19,08,Castilla La Mancha,8137
2020-04-20,08,Castilla La Mancha,8173
2020-04-21,08,Castilla La Mancha,8199
2020-04-22,08,Castilla La Mancha,8243
2020-04-23,08,Castilla La Mancha,8304
2020-04-24,08,Castilla La Mancha,8342
2020-04-25,08,Castilla La Mancha,8385
2020-04-26,08,Castilla La Mancha,8417
2020-04-27,08,Castilla La Mancha,8444
2020-04-28,08,Castilla La Mancha,8464
2020-04-29,08,Castilla La Mancha,8523
2020-04-30,08,Castilla La Mancha,8567
2020-05-01,08,Castilla La Mancha,8618
2020-05-02,08,Castilla La Mancha,8645
2020-05-03,08,Castilla La Mancha,8676
2020-05-04,08,Castilla La Mancha,8698
2020-05-05,08,Castilla La Mancha,8725
2020-05-06,08,Castilla La Mancha,8765
2020-05-07,08,Castilla La Mancha,8796
2020-05-08,08,Castilla La Mancha,8828
2020-05-09,08,Castilla La Mancha,8867
2020-05-10,08,Castilla La Mancha,8895
2020-05-11,08,Castilla La Mancha,8918
2020-05-12,08,Castilla La Mancha,8940
2020-05-13,08,Castilla La Mancha,8963
2020-05-14,08,Castilla La Mancha,8980
2020-05-15,08,Castilla La Mancha,9001
2020-05-16,08,Castilla La Mancha,9027
2020-05-17,08,Castilla La Mancha,9054
2020-05-18,08,Castilla La Mancha,9066
2020-05-19,08,Castilla La Mancha,9082
2020-05-20,08,Castilla La Mancha,9122
2020-05-21,08,Castilla La Mancha,9138
2020-05-22,08,Castilla La Mancha,9157
2020-05-23,08,Castilla La Mancha,9178
2020-05-24,08,Castilla La Mancha,9195
2020-02-21,07,Castilla y León,
2020-02-22,07,Castilla y León,
2020-02-23,07,Castilla y León,
2020-02-24,07,Castilla y León,
2020-02-25,07,Castilla y León,
2020-02-26,07,Castilla y León,
2020-02-27,07,Castilla y León,
2020-02-28,07,Castilla y León,
2020-02-29,07,Castilla y León,
2020-03-01,07,Castilla y León,
2020-03-02,07,Castilla y León,
2020-03-03,07,Castilla y León,
2020-03-04,07,Castilla y León,
2020-03-05,07,Castilla y León,
2020-03-06,07,Castilla y León,
2020-03-07,07,Castilla y León,
2020-03-08,07,Castilla y León,
2020-03-09,07,Castilla y León,
2020-03-10,07,Castilla y León,
2020-03-11,07,Castilla y León,24
2020-03-12,07,Castilla y León,25
2020-03-13,07,Castilla y León,25
2020-03-14,07,Castilla y León,25
2020-03-15,07,Castilla y León,45
2020-03-16,07,Castilla y León,95
2020-03-17,07,Castilla y León,95
2020-03-18,07,Castilla y León,281
2020-03-19,07,Castilla y León,362
2020-03-20,07,Castilla y León,476
2020-03-21,07,Castilla y León,629
2020-03-22,07,Castilla y León,798
2020-03-23,07,Castilla y León,977
2020-03-24,07,Castilla y León,1197
2020-03-25,07,Castilla y León,1457
2020-03-26,07,Castilla y León,1823
2020-03-27,07,Castilla y León,2214
2020-03-28,07,Castilla y León,2648
2020-03-29,07,Castilla y León,3160
2020-03-30,07,Castilla y León,3411
2020-03-31,07,Castilla y León,3629
2020-04-01,07,Castilla y León,3951
2020-04-02,07,Castilla y León,4207
2020-04-03,07,Castilla y León,4472
2020-04-04,07,Castilla y León,4685
2020-04-05,07,Castilla y León,4905
2020-04-06,07,Castilla y León,5041
2020-04-07,07,Castilla y León,5180
2020-04-08,07,Castilla y León,5322
2020-04-09,07,Castilla y León,5523
2020-04-10,07,Castilla y León,5674
2020-04-11,07,Castilla y León,5817
2020-04-12,07,Castilla y León,5957
2020-04-13,07,Castilla y León,6077
2020-04-14,07,Castilla y León,6175
2020-04-15,07,Castilla y León,6306
2020-04-16,07,Castilla y León,6449
2020-04-17,07,Castilla y León,6518
2020-04-18,07,Castilla y León,6831
2020-04-19,07,Castilla y León,6981
2020-04-20,07,Castilla y León,7080
2020-04-21,07,Castilla y León,7174
2020-04-22,07,Castilla y León,7264
2020-04-23,07,Castilla y León,7397
2020-04-24,07,Castilla y León,7506
2020-04-25,07,Castilla y León,7555
2020-04-26,07,Castilla y León,7653
2020-04-27,07,Castilla y León,7703
2020-04-28,07,Castilla y León,7777
2020-04-29,07,Castilla y León,7854
2020-04-30,07,Castilla y León,7957
2020-05-01,07,Castilla y León,8010
2020-05-02,07,Castilla y León,8054
2020-05-03,07,Castilla y León,8085
2020-05-04,07,Castilla y León,8123
2020-05-05,07,Castilla y León,8153
2020-05-06,07,Castilla y León,8246
2020-05-07,07,Castilla y León,8300
2020-05-08,07,Castilla y León,8357
2020-05-09,07,Castilla y León,8394
2020-05-10,07,Castilla y León,8468
2020-05-11,07,Castilla y León,8482
2020-05-12,07,Castilla y León,8493
2020-05-13,07,Castilla y León,8517
2020-05-14,07,Castilla y León,8560
2020-05-15,07,Castilla y León,8595
2020-05-16,07,Castilla y León,8649
2020-05-17,07,Castilla y León,8690
2020-05-18,07,Castilla y León,8717
2020-05-19,07,Castilla y León,8729
2020-05-20,07,Castilla y León,8734
2020-05-21,07,Castilla y León,8735
2020-05-22,07,Castilla y León,8745
2020-05-23,07,Castilla y León,8749
2020-05-24,07,Castilla y León,8751
2020-02-21,09,Cataluña,
2020-02-22,09,Cataluña,
2020-02-23,09,Cataluña,
2020-02-24,09,Cataluña,
2020-02-25,09,Cataluña,
2020-02-26,09,Cataluña,
2020-02-27,09,Cataluña,
2020-02-28,09,Cataluña,
2020-02-29,09,Cataluña,
2020-03-01,09,Cataluña,
2020-03-02,09,Cataluña,
2020-03-03,09,Cataluña,
2020-03-04,09,Cataluña,
2020-03-05,09,Cataluña,
2020-03-06,09,Cataluña,
2020-03-07,09,Cataluña,
2020-03-08,09,Cataluña,
2020-03-09,09,Cataluña,16
2020-03-10,09,Cataluña,31
2020-03-11,09,Cataluña,50
2020-03-12,09,Cataluña,74
2020-03-13,09,Cataluña,137
2020-03-14,09,Cataluña,200
2020-03-15,09,Cataluña,287
2020-03-16,09,Cataluña,375
2020-03-17,09,Cataluña,525
2020-03-18,09,Cataluña,679
2020-03-19,09,Cataluña,825
2020-03-20,09,Cataluña,994
2020-03-21,09,Cataluña,1681
2020-03-22,09,Cataluña,1917
2020-03-23,09,Cataluña,2158
2020-03-24,09,Cataluña,3209
2020-03-25,09,Cataluña,4349
2020-03-26,09,Cataluña,5371
2020-03-27,09,Cataluña,6714
2020-03-28,09,Cataluña,7954
2020-03-29,09,Cataluña,8447
2020-03-30,09,Cataluña,9126
2020-03-31,09,Cataluña,9925
2020-04-01,09,Cataluña,11446
2020-04-02,09,Cataluña,12398
2020-04-03,09,Cataluña,13101
2020-04-04,09,Cataluña,14251
2020-04-05,09,Cataluña,14798
2020-04-06,09,Cataluña,15258
2020-04-07,09,Cataluña,15643
2020-04-08,09,Cataluña,16235
2020-04-09,09,Cataluña,16970
2020-04-10,09,Cataluña,17780
2020-04-11,09,Cataluña,18194
2020-04-12,09,Cataluña,18772
