fecha,cod_ine,CCAA,total
2020-04-30,08,Castilla-La Mancha,15832
2020-04-16,07,Castilla y León,
2020-04-17,07,Castilla y León,
2020-04-18,07,Castilla y León,
2020-04-19,07,Castilla y León,14644
2020-04-20,07,Castilla y León,14781
2020-04-21,07,Castilla y León,14951
2020-04-22,07,Castilla y León,15141
2020-04-23,07,Castilla y León,15510
2020-04-24,07,Castilla y León,15692
2020-04-25,07,Castilla y León,15990
2020-04-26,07,Castilla y León,16222
2020-04-27,07,Castilla y León,16404
2020-04-28,07,Castilla y León,16589
2020-04-29,07,Castilla y León,16690
2020-04-30,07,Castilla y León,16885
2020-04-16,09,Cataluña,
2020-04-17,09,Cataluña,
2020-04-18,09,Cataluña,
2020-04-19,09,Cataluña,40448
2020-04-20,09,Cataluña,41676
2020-04-21,09,Cataluña,43112
2020-04-22,09,Cataluña,43802
2020-04-23,09,Cataluña,44892
2020-04-24,09,Cataluña,45544
2020-04-25,09,Cataluña,46261
2020-04-26,09,Cataluña,46811
2020-04-27,09,Cataluña,47755
2020-04-28,09,Cataluña,48158
2020-04-29,09,Cataluña,48654
2020-04-30,09,Cataluña,48916
2020-04-16,18,Ceuta,98
2020-04-17,18,Ceuta,98
2020-04-18,18,Ceuta,101
2020-04-19,18,Ceuta,101
2020-04-20,18,Ceuta,101
2020-04-21,18,Ceuta,101
2020-04-22,18,Ceuta,100
2020-04-23,18,Ceuta,100
2020-04-24,18,Ceuta,100
2020-04-25,18,Ceuta,100
2020-04-26,18,Ceuta,100
2020-04-27,18,Ceuta,100
2020-04-28,18,Ceuta,100
2020-04-29,18,Ceuta,101
2020-04-30,18,Ceuta,101
2020-04-16,10,C. Valenciana,
2020-04-17,10,C. Valenciana,9486
2020-04-18,10,C. Valenciana,9584
2020-04-19,10,C. Valenciana,9657
2020-04-20,10,C. Valenciana,9708
2020-04-21,10,C. Valenciana,9750
2020-04-22,10,C. Valenciana,9825
2020-04-23,10,C. Valenciana,9869
2020-04-24,10,C. Valenciana,9939
2020-04-25,10,C. Valenciana,10066
2020-04-26,10,C. Valenciana,10160
2020-04-27,10,C. Valenciana,10180
2020-04-28,10,C. Valenciana,10204
2020-04-29,10,C. Valenciana,10236
2020-04-30,10,C. Valenciana,10331
2020-04-16,11,Extremadura,2581
2020-04-17,11,Extremadura,2656
2020-04-18,11,Extremadura,2663
2020-04-19,11,Extremadura,2673
2020-04-20,11,Extremadura,2692
2020-04-21,11,Extremadura,2692
2020-04-22,11,Extremadura,2692
2020-04-23,11,Extremadura,2715
2020-04-24,11,Extremadura,2718
2020-04-25,11,Extremadura,2718
2020-04-26,11,Extremadura,2736
2020-04-27,11,Extremadura,2749
2020-04-28,11,Extremadura,2751
2020-04-29,11,Extremadura,2764
2020-04-30,11,Extremadura,2785
2020-04-16,12,Galicia,
2020-04-17,12,Galicia,
2020-04-18,12,Galicia,8084
2020-04-19,12,Galicia,8185
2020-04-20,12,Galicia,8299
2020-04-21,12,Galicia,8468
2020-04-22,12,Galicia,
2020-04-23,12,Galicia,0
2020-04-24,12,Galicia,8932
2020-04-25,12,Galicia,9116
2020-04-26,12,Galicia,9176
2020-04-27,12,Galicia,9238
2020-04-28,12,Galicia,9328
2020-04-29,12,Galicia,8675
2020-04-30,12,Galicia,8697
2020-04-16,13,Madrid,
2020-04-17,13,Madrid,
2020-04-18,13,Madrid,52946
2020-04-19,13,Madrid,53670
2020-04-20,13,Madrid,54300
2020-04-21,13,Madrid,55325
2020-04-22,13,Madrid,56245
2020-04-23,13,Madrid,57094
2020-04-24,13,Madrid,58191
2020-04-25,13,Madrid,58819
2020-04-26,13,Madrid,59126
2020-04-27,13,Madrid,59421
2020-04-28,13,Madrid,59784
2020-04-29,13,Madrid,60765
2020-04-30,13,Madrid,61171
2020-04-16,19,Melilla,103
2020-04-17,19,Melilla,
2020-04-18,19,Melilla,104
2020-04-19,19,Melilla,104
2020-04-20,19,Melilla,104
2020-04-21,19,Melilla,105
2020-04-22,19,Melilla,105
2020-04-23,19,Melilla,106
2020-04-24,19,Melilla,107
2020-04-25,19,Melilla,108
2020-04-26,19,Melilla,110
2020-04-27,19,Melilla,110
2020-04-28,19,Melilla,114
2020-04-29,19,Melilla,114
2020-04-30,19,Melilla,114
2020-04-16,14,Murcia,1424
2020-04-17,14,Murcia,1423
2020-04-18,14,Murcia,1430
2020-04-19,14,Murcia,1438
2020-04-20,14,Murcia,1440
2020-04-21,14,Murcia,1445
2020-04-22,14,Murcia,1455
2020-04-23,14,Murcia,1460
2020-04-24,14,Murcia,1468
2020-04-25,14,Murcia,1468
2020-04-26,14,Murcia,1474
2020-04-27,14,Murcia,1474
2020-04-28,14,Murcia,1475
2020-04-29,14,Murcia,1480
2020-04-30,14,Murcia,1486
2020-04-16,15,Navarra,
2020-04-17,15,Navarra,
2020-04-18,15,Navarra,4349
2020-04-19,15,Navarra,4413
2020-04-20,15,Navarra,4449
2020-04-21,15,Navarra,4475
2020-04-22,15,Navarra,4531
2020-04-23,15,Navarra,4577
2020-04-24,15,Navarra,4581
2020-04-25,15,Navarra,4627
2020-04-26,15,Navarra,4712
2020-04-27,15,Navarra,4733
2020-04-28,15,Navarra,4759
2020-04-29,15,Navarra,4794
2020-04-30,15,Navarra,4815
2020-04-16,16,País Vasco,
2020-04-17,16,País Vasco,
2020-04-18,16,País Vasco,
2020-04-19,16,País Vasco,11570
2020-04-20,16,País Vasco,11571
2020-04-21,16,País Vasco,11607
2020-04-22,16,País Vasco,11712
2020-04-23,16,País Vasco,11789
2020-04-24,16,País Vasco,11881
2020-04-25,16,País Vasco,12366
2020-04-26,16,País Vasco,12455
2020-04-27,16,País Vasco,12513
2020-04-28,16,País Vasco,12564
2020-04-29,16,País Vasco,12619
2020-04-30,16,País Vasco,12701
2020-04-16,17,La Rioja,3539
2020-04-17,17,La Rioja,3547
2020-04-18,17,La Rioja,3583
2020-04-19,17,La Rioja,3636
2020-04-20,17,La Rioja,3664
2020-04-21,17,La Rioja,3684
2020-04-22,17,La Rioja,3704
2020-04-23,17,La Rioja,3741
2020-04-24,17,La Rioja,3790
2020-04-25,17,La Rioja,3821
2020-04-26,17,La Rioja,3861
2020-04-27,17,La Rioja,3892
2020-04-28,17,La Rioja,3897
2020-04-29,17,La Rioja,3910
2020-04-30,17,La Rioja,3918
2020-04-16,00,Total,
2020-04-17,00,Total,
2020-04-18,00,Total,
2020-04-19,00,Total,188579
2020-04-20,00,Total,191164
2020-04-21,00,Total,194516
2020-04-22,00,Total,188508
2020-04-23,00,Total,191389
2020-04-24,00,Total,202990
2020-04-25,00,Total,205905
2020-04-26,00,Total,207634
2020-04-27,00,Total,209465
2020-04-28,00,Total,210773
2020-04-29,00,Total,212126
2020-04-30,00,Total,213435
