fecha,cod_ine,CCAA,total
2020-04-10,02,Aragón,797
2020-04-11,02,Aragón,888
2020-04-12,02,Aragón,934
2020-04-13,02,Aragón,946
2020-04-14,02,Aragón,963
2020-04-15,02,Aragón,1012
2020-04-16,02,Aragón,1087
2020-04-17,02,Aragón,1132
2020-04-18,02,Aragón,1121
2020-04-19,02,Aragón,1175
2020-04-20,02,Aragón,1178
2020-04-21,02,Aragón,1182
2020-04-22,02,Aragón,1530
2020-04-23,02,Aragón,1680
2020-04-24,02,Aragón,1781
2020-04-25,02,Aragón,1929
2020-04-26,02,Aragón,1960
2020-04-27,02,Aragón,2010
2020-04-28,02,Aragón,2081
2020-04-29,02,Aragón,2189
2020-04-30,02,Aragón,2291
2020-03-16,03,Asturias,3
2020-03-17,03,Asturias,3
2020-03-18,03,Asturias,4
2020-03-19,03,Asturias,4
2020-03-20,03,Asturias,12
2020-03-21,03,Asturias,16
2020-03-22,03,Asturias,20
2020-03-23,03,Asturias,21
2020-03-24,03,Asturias,30
2020-03-25,03,Asturias,35
2020-03-26,03,Asturias,40
2020-03-27,03,Asturias,52
2020-03-28,03,Asturias,65
2020-03-29,03,Asturias,76
2020-03-30,03,Asturias,78
2020-03-31,03,Asturias,90
2020-04-01,03,Asturias,109
2020-04-02,03,Asturias,135
2020-04-03,03,Asturias,154
2020-04-04,03,Asturias,190
2020-04-05,03,Asturias,216
2020-04-06,03,Asturias,222
2020-04-07,03,Asturias,244
2020-04-08,03,Asturias,294
2020-04-09,03,Asturias,340
2020-04-10,03,Asturias,372
2020-04-11,03,Asturias,414
2020-04-12,03,Asturias,430
2020-04-13,03,Asturias,434
2020-04-14,03,Asturias,458
2020-04-15,03,Asturias,487
2020-04-16,03,Asturias,522
2020-04-17,03,Asturias,545
2020-04-18,03,Asturias,575
2020-04-19,03,Asturias,596
2020-04-20,03,Asturias,599
2020-04-21,03,Asturias,616
2020-04-22,03,Asturias,642
2020-04-23,03,Asturias,665
2020-04-24,03,Asturias,688
2020-04-25,03,Asturias,716
2020-04-26,03,Asturias,749
2020-04-27,03,Asturias,759
2020-04-28,03,Asturias,700
2020-04-29,03,Asturias,809
2020-04-30,03,Asturias,835
2020-03-16,04,Baleares,1
2020-03-17,04,Baleares,1
2020-03-18,04,Baleares,4
2020-03-19,04,Baleares,6
2020-03-20,04,Baleares,10
2020-03-21,04,Baleares,11
2020-03-22,04,Baleares,17
2020-03-23,04,Baleares,18
2020-03-24,04,Baleares,19
2020-03-25,04,Baleares,28
2020-03-26,04,Baleares,39
2020-03-27,04,Baleares,67
2020-03-28,04,Baleares,80
2020-03-29,04,Baleares,82
2020-03-30,04,Baleares,100
2020-03-31,04,Baleares,111
2020-04-01,04,Baleares,170
2020-04-02,04,Baleares,239
2020-04-03,04,Baleares,375
2020-04-04,04,Baleares,422
2020-04-05,04,Baleares,461
2020-04-06,04,Baleares,531
2020-04-07,04,Baleares,537
2020-04-08,04,Baleares,616
2020-04-09,04,Baleares,696
2020-04-10,04,Baleares,737
2020-04-11,04,Baleares,757
2020-04-12,04,Baleares,848
2020-04-13,04,Baleares,862
2020-04-14,04,Baleares,871
2020-04-15,04,Baleares,881
2020-04-16,04,Baleares,918
2020-04-17,04,Baleares,938
2020-04-18,04,Baleares,958
2020-04-19,04,Baleares,993
2020-04-20,04,Baleares,1005
2020-04-21,04,Baleares,1005
2020-04-22,04,Baleares,1017
2020-04-23,04,Baleares,1047
2020-04-24,04,Baleares,1081
2020-04-25,04,Baleares,1102
2020-04-26,04,Baleares,1123
2020-04-27,04,Baleares,1136
2020-04-28,04,Baleares,1166
2020-04-29,04,Baleares,1196
2020-04-30,04,Baleares,1219
2020-03-16,05,Canarias,7
2020-03-17,05,Canarias,8
2020-03-18,05,Canarias,8
2020-03-19,05,Canarias,9
2020-03-20,05,Canarias,6
2020-03-21,05,Canarias,7
2020-03-22,05,Canarias,7
2020-03-23,05,Canarias,7
2020-03-24,05,Canarias,8
2020-03-25,05,Canarias,15
2020-03-26,05,Canarias,18
2020-03-27,05,Canarias,20
2020-03-28,05,Canarias,25
2020-03-29,05,Canarias,30
2020-03-30,05,Canarias,32
2020-03-31,05,Canarias,57
2020-04-01,05,Canarias,77
2020-04-02,05,Canarias,94
2020-04-03,05,Canarias,102
2020-04-04,05,Canarias,123
2020-04-05,05,Canarias,137
2020-04-06,05,Canarias,157
2020-04-07,05,Canarias,186
2020-04-08,05,Canarias,249
2020-04-09,05,Canarias,359
2020-04-10,05,Canarias,386
2020-04-11,05,Canarias,432
2020-04-12,05,Canarias,447
2020-04-13,05,Canarias,458
2020-04-14,05,Canarias,589
2020-04-15,05,Canarias,622
2020-04-16,05,Canarias,673
2020-04-17,05,Canarias,730
2020-04-18,05,Canarias,785
2020-04-19,05,Canarias,789
2020-04-20,05,Canarias,813
2020-04-21,05,Canarias,878
2020-04-22,05,Canarias,927
2020-04-23,05,Canarias,969
2020-04-24,05,Canarias,1017
2020-04-25,05,Canarias,1036
2020-04-26,05,Canarias,1048
2020-04-27,05,Canarias,1047
2020-04-28,05,Canarias,1075
2020-04-29,05,Canarias,1107
2020-04-30,05,Canarias,1131
2020-03-16,06,Cantabria,10
2020-03-17,06,Cantabria,10
2020-03-18,06,Cantabria,10
2020-03-19,06,Cantabria,10
2020-03-20,06,Cantabria,10
2020-03-21,06,Cantabria,11
2020-03-22,06,Cantabria,11
2020-03-23,06,Cantabria,11
2020-03-24,06,Cantabria,12
2020-03-25,06,Cantabria,12
2020-03-26,06,Cantabria,14
2020-03-27,06,Cantabria,19
2020-03-28,06,Cantabria,21
2020-03-29,06,Cantabria,25
2020-03-30,06,Cantabria,24
2020-03-31,06,Cantabria,35
2020-04-01,06,Cantabria,43
2020-04-02,06,Cantabria,60
2020-04-03,06,Cantabria,74
2020-04-04,06,Cantabria,99
2020-04-05,06,Cantabria,113
2020-04-06,06,Cantabria,118
2020-04-07,06,Cantabria,129
2020-04-08,06,Cantabria,175
2020-04-09,06,Cantabria,214
2020-04-10,06,Cantabria,265
2020-04-11,06,Cantabria,281
2020-04-12,06,Cantabria,297
2020-04-13,06,Cantabria,317
2020-04-14,06,Cantabria,323
2020-04-15,06,Cantabria,363
2020-04-16,06,Cantabria,442
2020-04-17,06,Cantabria,510
2020-04-18,06,Cantabria,534
2020-04-19,06,Cantabria,610
2020-04-20,06,Cantabria,626
2020-04-21,06,Cantabria,646
2020-04-22,06,Cantabria,718
2020-04-23,06,Cantabria,850
2020-04-24,06,Cantabria,913
2020-04-25,06,Cantabria,1046
2020-04-26,06,Cantabria,1127
2020-04-27,06,Cantabria,1241
2020-04-28,06,Cantabria,1290
2020-04-29,06,Cantabria,1372
2020-04-30,06,Cantabria,1483
2020-03-16,08,Castilla-La Mancha,12
2020-03-17,08,Castilla-La Mancha,12
2020-03-18,08,Castilla-La Mancha,15
2020-03-19,08,Castilla-La Mancha,27
2020-03-20,08,Castilla-La Mancha,34
2020-03-21,08,Castilla-La Mancha,38
2020-03-22,08,Castilla-La Mancha,48
2020-03-23,08,Castilla-La Mancha,51
2020-03-24,08,Castilla-La Mancha,53
2020-03-25,08,Castilla-La Mancha,71
2020-03-26,08,Castilla-La Mancha,95
2020-03-27,08,Castilla-La Mancha,153
2020-03-28,08,Castilla-La Mancha,197
2020-03-29,08,Castilla-La Mancha,236
2020-03-30,08,Castilla-La Mancha,252
2020-03-31,08,Castilla-La Mancha,296
2020-04-01,08,Castilla-La Mancha,397
2020-04-02,08,Castilla-La Mancha,494
2020-04-03,08,Castilla-La Mancha,579
2020-04-04,08,Castilla-La Mancha,657
2020-04-05,08,Castilla-La Mancha,1149
2020-04-06,08,Castilla-La Mancha,1259
2020-04-07,08,Castilla-La Mancha,1353
2020-04-08,08,Castilla-La Mancha,1557
2020-04-09,08,Castilla-La Mancha,1766
2020-04-10,08,Castilla-La Mancha,1982
2020-04-11,08,Castilla-La Mancha,2205
2020-04-12,08,Castilla-La Mancha,2365
2020-04-13,08,Castilla-La Mancha,2532
2020-04-14,08,Castilla-La Mancha,2943
2020-04-15,08,Castilla-La Mancha,2998
2020-04-16,08,Castilla-La Mancha,3378
2020-04-17,08,Castilla-La Mancha,3600
2020-04-18,08,Castilla-La Mancha,3838
2020-04-19,08,Castilla-La Mancha,3963
2020-04-20,08,Castilla-La Mancha,4178
2020-04-21,08,Castilla-La Mancha,4242
2020-04-22,08,Castilla-La Mancha,4337
2020-04-23,08,Castilla-La Mancha,4577
2020-04-24,08,Castilla-La Mancha,4782
2020-04-25,08,Castilla-La Mancha,4876
2020-04-26,08,Castilla-La Mancha,5196
2020-04-27,08,Castilla-La Mancha,5282
2020-04-28,08,Castilla-La Mancha,5306
2020-04-29,08,Castilla-La Mancha,5382
2020-04-30,08,Castilla-La Mancha,5512
2020-03-16,07,Castilla y León,5
2020-03-17,07,Castilla y León,5
2020-03-18,07,Castilla y León,5
2020-03-19,07,Castilla y León,27
2020-03-20,07,Castilla y León,37
2020-03-21,07,Castilla y León,54
2020-03-22,07,Castilla y León,89
2020-03-23,07,Castilla y León,117
2020-03-24,07,Castilla y León,140
2020-03-25,07,Castilla y León,213
2020-03-26,07,Castilla y León,308
2020-03-27,07,Castilla y León,423
2020-03-28,07,Castilla y León,585
2020-03-29,07,Castilla y León,752
2020-03-30,07,Castilla y León,871
2020-03-31,07,Castilla y León,1028
2020-04-01,07,Castilla y León,1259
2020-04-02,07,Castilla y León,1498
2020-04-03,07,Castilla y León,1759
2020-04-04,07,Castilla y León,2021
2020-04-05,07,Castilla y León,2331
2020-04-06,07,Castilla y León,2533
2020-04-07,07,Castilla y León,2711
2020-04-08,07,Castilla y León,2988
2020-04-09,07,Castilla y León,3242
2020-04-10,07,Castilla y León,3506
2020-04-11,07,Castilla y León,3757
2020-04-12,07,Castilla y León,4010
2020-04-13,07,Castilla y León,4154
2020-04-14,07,Castilla y León,4266
2020-04-15,07,Castilla y León,4521
2020-04-16,07,Castilla y León,4725
2020-04-17,07,Castilla y León,4924
2020-04-18,07,Castilla y León,5103
2020-04-19,07,Castilla y León,5262
2020-04-20,07,Castilla y León,5366
2020-04-21,07,Castilla y León,5429
2020-04-22,07,Castilla y León,5614
2020-04-23,07,Castilla y León,5777
2020-04-24,07,Castilla y León,5943
2020-04-25,07,Castilla y León,6033
2020-04-26,07,Castilla y León,6208
2020-04-27,07,Castilla y León,6272
2020-04-28,07,Castilla y León,6323
2020-04-29,07,Castilla y León,6448
2020-04-30,07,Castilla y León,6569
2020-03-16,09,Cataluña,0
2020-03-17,09,Cataluña,0
2020-03-18,09,Cataluña,0
2020-03-19,09,Cataluña,0
2020-03-20,09,Cataluña,150
2020-03-21,09,Cataluña,150
2020-03-22,09,Cataluña,150
2020-03-23,09,Cataluña,644
2020-03-24,09,Cataluña,728
2020-03-25,09,Cataluña,1274
2020-03-26,09,Cataluña,1697
2020-03-27,09,Cataluña,2348
2020-03-28,09,Cataluña,3106
2020-03-29,09,Cataluña,3455
2020-03-30,09,Cataluña,4125
2020-03-31,09,Cataluña,4966
2020-04-01,09,Cataluña,5701
2020-04-02,09,Cataluña,6917
2020-04-03,09,Cataluña,7849
2020-04-04,09,Cataluña,8635
2020-04-05,09,Cataluña,9528
2020-04-06,09,Cataluña,10088
2020-04-07,09,Cataluña,10738
2020-04-08,09,Cataluña,12250
2020-04-09,09,Cataluña,13063
2020-04-10,09,Cataluña,13513
2020-04-11,09,Cataluña,14258
2020-04-12,09,Cataluña,14975
2020-04-13,09,Cataluña,15602
2020-04-14,09,Cataluña,15967
2020-04-15,09,Cataluña,16651
2020-04-16,09,Cataluña,17297
2020-04-17,09,Cataluña,12787
2020-04-18,09,Cataluña,13275
2020-04-19,09,Cataluña,13691
2020-04-20,09,Cataluña,13934
2020-04-21,09,Cataluña,14446
2020-04-22,09,Cataluña,15089
2020-04-23,09,Cataluña,15477
2020-04-24,09,Cataluña,16138
2020-04-25,09,Cataluña,16753
2020-04-26,09,Cataluña,17006
2020-04-27,09,Cataluña,17897
2020-04-28,09,Cataluña,18319
2020-04-29,09,Cataluña,19060
2020-04-30,09,Cataluña,19615
2020-03-16,18,Ceuta,0
2020-03-17,18,Ceuta,0
2020-03-18,18,Ceuta,0
2020-03-19,18,Ceuta,0
2020-03-20,18,Ceuta,0
2020-03-21,18,Ceuta,0
2020-03-22,18,Ceuta,0
2020-03-23,18,Ceuta,0
2020-03-24,18,Ceuta,0
2020-03-25,18,Ceuta,0
2020-03-26,18,Ceuta,0
2020-03-27,18,Ceuta,0
2020-03-28,18,Ceuta,0
2020-03-29,18,Ceuta,0
2020-03-30,18,Ceuta,0
2020-03-31,18,Ceuta,0
2020-04-01,18,Ceuta,0
2020-04-02,18,Ceuta,0
2020-04-03,18,Ceuta,2
2020-04-04,18,Ceuta,2
2020-04-05,18,Ceuta,2
2020-04-06,18,Ceuta,2
2020-04-07,18,Ceuta,2
2020-04-08,18,Ceuta,7
2020-04-09,18,Ceuta,7
2020-04-10,18,Ceuta,12
2020-04-11,18,Ceuta,17
2020-04-12,18,Ceuta,17
2020-04-13,18,Ceuta,20
2020-04-14,18,Ceuta,22
2020-04-15,18,Ceuta,30
2020-04-16,18,Ceuta,41
2020-04-17,18,Ceuta,44
2020-04-18,18,Ceuta,53
2020-04-19,18,Ceuta,59
2020-04-20,18,Ceuta,74
2020-04-21,18,Ceuta,73
2020-04-22,18,Ceuta,76
2020-04-23,18,Ceuta,76
2020-04-24,18,Ceuta,84
2020-04-25,18,Ceuta,98
2020-04-26,18,Ceuta,104
2020-04-27,18,Ceuta,107
2020-04-28,18,Ceuta,110
2020-04-29,18,Ceuta,114
2020-04-30,18,Ceuta,126
2020-03-16,10,C. Valenciana,2
2020-03-17,10,C. Valenciana,12
2020-03-18,10,C. Valenciana,16
2020-03-19,10,C. Valenciana,19
2020-03-20,10,C. Valenciana,20
2020-03-21,10,C. Valenciana,25
2020-03-22,10,C. Valenciana,30
2020-03-23,10,C. Valenciana,36
2020-03-24,10,C. Valenciana,37
2020-03-25,10,C. Valenciana,44
2020-03-26,10,C. Valenciana,57
2020-03-27,10,C. Valenciana,73
2020-03-28,10,C. Valenciana,92
2020-03-29,10,C. Valenciana,161
2020-03-30,10,C. Valenciana,185
2020-03-31,10,C. Valenciana,200
2020-04-01,10,C. Valenciana,240
2020-04-02,10,C. Valenciana,432
2020-04-03,10,C. Valenciana,592
2020-04-04,10,C. Valenciana,695
2020-04-05,10,C. Valenciana,812
2020-04-06,10,C. Valenciana,930
2020-04-07,10,C. Valenciana,1103
2020-04-08,10,C. Valenciana,1344
2020-04-09,10,C. Valenciana,1772
2020-04-10,10,C. Valenciana,2085
2020-04-11,10,C. Valenciana,2289
2020-04-12,10,C. Valenciana,2624
2020-04-13,10,C. Valenciana,2803
2020-04-14,10,C. Valenciana,3069
2020-04-15,10,C. Valenciana,3360
2020-04-16,10,C. Valenciana,3702
2020-04-17,10,C. Valenciana,4024
2020-04-18,10,C. Valenciana,4306
2020-04-19,10,C. Valenciana,4547
2020-04-20,10,C. Valenciana,4629
2020-04-21,10,C. Valenciana,4719
2020-04-22,10,C. Valenciana,5011
2020-04-23,10,C. Valenciana,5388
2020-04-24,10,C. Valenciana,5809
2020-04-25,10,C. Valenciana,6033
2020-04-26,10,C. Valenciana,6243
2020-04-27,10,C. Valenciana,6317
2020-04-28,10,C. Valenciana,6423
2020-04-29,10,C. Valenciana,6599
2020-04-30,10,C. Valenciana,6886
2020-03-16,11,Extremadura,4
2020-03-17,11,Extremadura,5
2020-03-18,11,Extremadura,6
2020-03-19,11,Extremadura,6
2020-03-20,11,Extremadura,7
2020-03-21,11,Extremadura,8
2020-03-22,11,Extremadura,8
2020-03-23,11,Extremadura,6
2020-03-24,11,Extremadura,8
2020-03-25,11,Extremadura,8
2020-03-26,11,Extremadura,24
2020-03-27,11,Extremadura,33
2020-03-28,11,Extremadura,49
2020-03-29,11,Extremadura,51
2020-03-30,11,Extremadura,60
2020-03-31,11,Extremadura,91
2020-04-01,11,Extremadura,113
2020-04-02,11,Extremadura,139
2020-04-03,11,Extremadura,164
2020-04-04,11,Extremadura,205
2020-04-05,11,Extremadura,215
2020-04-06,11,Extremadura,223
2020-04-07,11,Extremadura,282
2020-04-08,11,Extremadura,328
2020-04-09,11,Extremadura,381
2020-04-10,11,Extremadura,397
2020-04-11,11,Extremadura,462
2020-04-12,11,Extremadura,481
2020-04-13,11,Extremadura,511
2020-04-14,11,Extremadura,578
2020-04-15,11,Extremadura,615
2020-04-16,11,Extremadura,649
2020-04-17,11,Extremadura,707
2020-04-18,11,Extremadura,736
2020-04-19,11,Extremadura,767
2020-04-20,11,Extremadura,858
2020-04-21,11,Extremadura,921
2020-04-22,11,Extremadura,1051
2020-04-23,11,Extremadura,1237
2020-04-24,11,Extremadura,1358
2020-04-25,11,Extremadura,1510
2020-04-26,11,Extremadura,1582
2020-04-27,11,Extremadura,1652
2020-04-28,11,Extremadura,1733
2020-04-29,11,Extremadura,1797
2020-04-30,11,Extremadura,1887
2020-03-16,12,Galicia,4
2020-03-17,12,Galicia,7
2020-03-18,12,Galicia,7
2020-03-19,12,Galicia,4
2020-03-20,12,Galicia,5
2020-03-21,12,Galicia,6
2020-03-22,12,Galicia,16
2020-03-23,12,Galicia,19
2020-03-24,12,Galicia,19
2020-03-25,12,Galicia,25
2020-03-26,12,Galicia,47
2020-03-27,12,Galicia,67
2020-03-28,12,Galicia,95
2020-03-29,12,Galicia,153
2020-03-30,12,Galicia,168
2020-03-31,12,Galicia,187
2020-04-01,12,Galicia,259
2020-04-02,12,Galicia,333
2020-04-03,12,Galicia,435
2020-04-04,12,Galicia,531
2020-04-05,12,Galicia,587
2020-04-06,12,Galicia,610
2020-04-07,12,Galicia,688
2020-04-08,12,Galicia,800
2020-04-09,12,Galicia,910
2020-04-10,12,Galicia,997
2020-04-11,12,Galicia,1082
2020-04-12,12,Galicia,1143
2020-04-13,12,Galicia,1186
2020-04-14,12,Galicia,1240
2020-04-15,12,Galicia,1298
2020-04-16,12,Galicia,1383
2020-04-17,12,Galicia,1456
2020-04-18,12,Galicia,1507
2020-04-19,12,Galicia,1536
2020-04-20,12,Galicia,1548
2020-04-21,12,Galicia,1588
2020-04-22,12,Galicia,1625
2020-04-23,12,Galicia,1676
2020-04-24,12,Galicia,1730
2020-04-25,12,Galicia,1783
2020-04-26,12,Galicia,1803
2020-04-27,12,Galicia,1816
2020-04-28,12,Galicia,1841
2020-04-29,12,Galicia,5393
2020-04-30,12,Galicia,5573
2020-03-16,13,Madrid,474
2020-03-17,13,Madrid,951
2020-03-18,13,Madrid,951
2020-03-19,13,Madrid,941
2020-03-20,13,Madrid,1186
2020-03-21,13,Madrid,1542
2020-03-22,13,Madrid,1899
2020-03-23,13,Madrid,2063
2020-03-24,13,Madrid,2291
2020-03-25,13,Madrid,3031
2020-03-26,13,Madrid,3882
2020-03-27,13,Madrid,5044
2020-03-28,13,Madrid,6326
2020-03-29,13,Madrid,7491
2020-03-30,13,Madrid,8301
2020-03-31,13,Madrid,9330
2020-04-01,13,Madrid,10827
2020-04-02,13,Madrid,12400
2020-04-03,13,Madrid,13850
2020-04-04,13,Madrid,15362
2020-04-05,13,Madrid,16543
2020-04-06,13,Madrid,17322
2020-04-07,13,Madrid,18410
2020-04-08,13,Madrid,19836
2020-04-09,13,Madrid,21121
2020-04-10,13,Madrid,22414
2020-04-11,13,Madrid,23663
2020-04-12,13,Madrid,24683
2020-04-13,13,Madrid,25385
2020-04-14,13,Madrid,26247
2020-04-15,13,Madrid,27433
2020-04-16,13,Madrid,28491
2020-04-17,13,Madrid,29436
2020-04-18,13,Madrid,30475
2020-04-19,13,Madrid,31313
2020-04-20,13,Madrid,31762
2020-04-21,13,Madrid,32277
2020-04-22,13,Madrid,33032
2020-04-23,13,Madrid,33645
2020-04-24,13,Madrid,34212
2020-04-25,13,Madrid,34902
2020-04-26,13,Madrid,35367
2020-04-27,13,Madrid,35565
2020-04-28,13,Madrid,35841
2020-04-29,13,Madrid,36314
2020-04-30,13,Madrid,36707
2020-03-16,19,Melilla,0
2020-03-17,19,Melilla,0
2020-03-18,19,Melilla,0
2020-03-19,19,Melilla,0
2020-03-20,19,Melilla,0
2020-03-21,19,Melilla,0
2020-03-22,19,Melilla,0
2020-03-23,19,Melilla,0
2020-03-24,19,Melilla,0
2020-03-25,19,Melilla,0
2020-03-26,19,Melilla,0
2020-03-27,19,Melilla,0
2020-03-28,19,Melilla,0
2020-03-29,19,Melilla,0
2020-03-30,19,Melilla,0
2020-03-31,19,Melilla,0
2020-04-01,19,Melilla,0
2020-04-02,19,Melilla,0
2020-04-03,19,Melilla,4
2020-04-04,19,Melilla,9
2020-04-05,19,Melilla,11
2020-04-06,19,Melilla,11
2020-04-07,19,Melilla,11
2020-04-08,19,Melilla,12
2020-04-09,19,Melilla,16
2020-04-10,19,Melilla,17
2020-04-11,19,Melilla,18
2020-04-12,19,Melilla,18
2020-04-13,19,Melilla,18
2020-04-14,19,Melilla,18
2020-04-15,19,Melilla,24
2020-04-16,19,Melilla,27
2020-04-17,19,Melilla,30
2020-04-18,19,Melilla,30
2020-04-19,19,Melilla,44
2020-04-20,19,Melilla,46
2020-04-21,19,Melilla,46
2020-04-22,19,Melilla,50
2020-04-23,19,Melilla,55
2020-04-24,19,Melilla,61
2020-04-25,19,Melilla,77
2020-04-26,19,Melilla,81
2020-04-27,19,Melilla,87
2020-04-28,19,Melilla,92
2020-04-29,19,Melilla,95
2020-04-30,19,Melilla,96
2020-03-16,14,Murcia,1
2020-03-17,14,Murcia,1
2020-03-18,14,Murcia,1
2020-03-19,14,Murcia,1
2020-03-20,14,Murcia,1
2020-03-21,14,Murcia,1
2020-03-22,14,Murcia,1
2020-03-23,14,Murcia,1
2020-03-24,14,Murcia,1
2020-03-25,14,Murcia,4
2020-03-26,14,Murcia,9
2020-03-27,14,Murcia,12
2020-03-28,14,Murcia,12
2020-03-29,14,Murcia,16
2020-03-30,14,Murcia,17
2020-03-31,14,Murcia,20
2020-04-01,14,Murcia,43
2020-04-02,14,Murcia,45
2020-04-03,14,Murcia,90
2020-04-04,14,Murcia,113
2020-04-05,14,Murcia,130
2020-04-06,14,Murcia,156
2020-04-07,14,Murcia,193
2020-04-08,14,Murcia,203
2020-04-09,14,Murcia,219
2020-04-10,14,Murcia,255
2020-04-11,14,Murcia,275
2020-04-12,14,Murcia,344
2020-04-13,14,Murcia,353
2020-04-14,14,Murcia,476
2020-04-15,14,Murcia,513
2020-04-16,14,Murcia,516
2020-04-17,14,Murcia,545
2020-04-18,14,Murcia,638
2020-04-19,14,Murcia,652
2020-04-20,14,Murcia,662
2020-04-21,14,Murcia,702
2020-04-22,14,Murcia,761
2020-04-23,14,Murcia,766
2020-04-24,14,Murcia,791
2020-04-25,14,Murcia,842
2020-04-26,14,Murcia,920
2020-04-27,14,Murcia,990
2020-04-28,14,Murcia,1113
2020-04-29,14,Murcia,1153
2020-04-30,14,Murcia,1202
2020-03-16,15,Navarra,0
2020-03-17,15,Navarra,0
2020-03-18,15,Navarra,0
2020-03-19,15,Navarra,0
2020-03-20,15,Navarra,1
2020-03-21,15,Navarra,1
2020-03-22,15,Navarra,4
2020-03-23,15,Navarra,7
2020-03-24,15,Navarra,11
2020-03-25,15,Navarra,23
2020-03-26,15,Navarra,35
2020-03-27,15,Navarra,70
2020-03-28,15,Navarra,98
2020-03-29,15,Navarra,125
2020-03-30,15,Navarra,161
2020-03-31,15,Navarra,192
2020-04-01,15,Navarra,236
2020-04-02,15,Navarra,278
2020-04-03,15,Navarra,294
2020-04-04,15,Navarra,311
2020-04-05,15,Navarra,334
2020-04-06,15,Navarra,380
2020-04-07,15,Navarra,421
2020-04-08,15,Navarra,450
2020-04-09,15,Navarra,462
2020-04-10,15,Navarra,560
2020-04-11,15,Navarra,603
2020-04-12,15,Navarra,650
2020-04-13,15,Navarra,695
2020-04-14,15,Navarra,730
2020-04-15,15,Navarra,808
2020-04-16,15,Navarra,845
2020-04-17,15,Navarra,892
2020-04-18,15,Navarra,954
2020-04-19,15,Navarra,992
2020-04-20,15,Navarra,1123
2020-04-21,15,Navarra,1190
2020-04-22,15,Navarra,1316
2020-04-23,15,Navarra,1445
2020-04-24,15,Navarra,1552
2020-04-25,15,Navarra,1737
2020-04-26,15,Navarra,1855
2020-04-27,15,Navarra,1918
2020-04-28,15,Navarra,1978
2020-04-29,15,Navarra,2082
2020-04-30,15,Navarra,2113
2020-03-16,16,País Vasco,5
2020-03-17,16,País Vasco,11
2020-03-18,16,País Vasco,14
2020-03-19,16,País Vasco,18
2020-03-20,16,País Vasco,21
2020-03-21,16,País Vasco,165
2020-03-22,16,País Vasco,216
2020-03-23,16,País Vasco,283
2020-03-24,16,País Vasco,344
2020-03-25,16,País Vasco,466
2020-03-26,16,País Vasco,621
2020-03-27,16,País Vasco,814
2020-03-28,16,País Vasco,1023
2020-03-29,16,País Vasco,1503
2020-03-30,16,País Vasco,1646
2020-03-31,16,País Vasco,1796
2020-04-01,16,País Vasco,2165
2020-04-02,16,País Vasco,2490
2020-04-03,16,País Vasco,2809
2020-04-04,16,País Vasco,3098
2020-04-05,16,País Vasco,3405
2020-04-06,16,País Vasco,3568
2020-04-07,16,País Vasco,3728
2020-04-08,16,País Vasco,4151
2020-04-09,16,País Vasco,4514
