fecha,cod_ine,provincia,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
2020-03-09,52,Melilla,2,2,0,0,0
2020-03-09,30,Murcia,34,24,9,0,1
2020-03-09,31,Navarra,97,77,20,0,0
2020-03-09,33,Asturias,32,32,0,0,0
2020-03-09,32,Ourense,23,23,0,0,0
2020-03-09,34,Palencia,0,0,0,0,0
2020-03-09,07,Balears,17,16,1,0,0
2020-03-09,36,Pontevedra,15,14,1,0,0
2020-03-09,39,Cantabria,9,9,0,0,0
2020-03-09,37,Salamanca,27,26,1,0,0
2020-03-09,41,Sevilla,36,36,0,0,0
2020-03-09,40,Segovia,29,25,4,0,0
2020-03-09,42,Soria,22,17,5,0,0
2020-03-09,20,Gipuzkoa,23,23,0,0,0
2020-03-09,43,Tarragona,13,9,0,0,4
2020-03-09,44,Teruel,5,5,0,0,0
2020-03-09,38,Santa Cruz de Tenerife,34,29,0,0,5
2020-03-09,45,Toledo,46,11,0,0,35
2020-03-09,46,Valencia/València,104,93,10,0,1
2020-03-09,47,Valladolid,16,13,3,0,0
2020-03-09,01,Araba/Álava,61,61,0,0,0
2020-03-09,50,Zaragoza,30,30,0,0,0
2020-03-09,49,Zamora,6,4,2,0,0
2020-03-10,03,Alicante/Alacant,120,103,16,0,1
2020-03-10,02,Albacete,43,7,0,0,36
2020-03-10,04,Almería,8,7,1,0,0
2020-03-10,05,Ávila,21,20,1,0,0
2020-03-10,08,Barcelona,688,649,0,1,38
2020-03-10,06,Badajoz,17,17,0,0,0
2020-03-10,48,Bizkaia,99,97,0,0,2
2020-03-10,09,Burgos,38,35,3,0,0
2020-03-10,15,A Coruña,53,53,0,0,0
2020-03-10,11,Cádiz,20,18,2,0,0
2020-03-10,10,Cáceres,23,16,7,0,0
2020-03-10,51,Ceuta,1,0,0,0,1
2020-03-10,14,Córdoba,23,22,1,0,0
2020-03-10,13,Ciudad Real,112,36,0,0,76
2020-03-10,12,Castellón/Castelló,21,20,0,0,1
2020-03-10,16,Cuenca,28,6,0,0,22
2020-03-10,35,Las Palmas,23,22,0,0,1
2020-03-10,17,Girona,59,39,0,0,20
2020-03-10,18,Granada,29,28,1,0,0
2020-03-10,19,Guadalajara,26,9,0,0,17
2020-03-10,21,Huelva,2,1,1,0,0
2020-03-10,22,Huesca,9,9,0,0,0
2020-03-10,23,Jaén,23,23,0,0,0
2020-03-10,25,Lleida,27,19,0,0,8
2020-03-10,24,León,11,11,0,0,0
2020-03-10,26,La Rioja,88,88,0,0,0
2020-03-10,27,Lugo,16,16,0,0,0
2020-03-10,28,Madrid,1990,1983,1,0,6
2020-03-10,29,Málaga,74,65,9,0,0
2020-03-10,52,Melilla,5,5,0,0,0
2020-03-10,30,Murcia,65,48,16,0,1
2020-03-10,31,Navarra,109,84,25,0,0
2020-03-10,33,Asturias,52,52,0,0,0
2020-03-10,32,Ourense,15,15,0,0,0
2020-03-10,34,Palencia,4,3,1,0,0
2020-03-10,07,Balears,36,34,2,0,0
2020-03-10,36,Pontevedra,34,29,2,0,3
2020-03-10,39,Cantabria,3,3,0,0,0
2020-03-10,37,Salamanca,48,46,2,0,0
2020-03-10,41,Sevilla,42,40,2,0,0
2020-03-10,40,Segovia,38,35,3,0,0
2020-03-10,42,Soria,17,10,7,0,0
2020-03-10,20,Gipuzkoa,33,33,0,0,0
2020-03-10,43,Tarragona,21,16,0,0,5
2020-03-10,44,Teruel,8,8,0,0,0
2020-03-10,38,Santa Cruz de Tenerife,29,26,0,0,3
2020-03-10,45,Toledo,81,22,1,0,58
2020-03-10,46,Valencia/València,164,143,17,0,4
2020-03-10,47,Valladolid,26,23,3,0,0
2020-03-10,01,Araba/Álava,95,95,0,0,0
2020-03-10,50,Zaragoza,35,35,0,0,0
2020-03-10,49,Zamora,10,8,2,0,0
2020-03-11,03,Alicante/Alacant,120,106,12,0,2
2020-03-11,02,Albacete,64,13,1,0,50
2020-03-11,04,Almería,12,12,0,0,0
2020-03-11,05,Ávila,23,20,3,0,0
2020-03-11,08,Barcelona,685,647,0,2,36
2020-03-11,06,Badajoz,17,16,1,0,0
2020-03-11,48,Bizkaia,104,102,0,0,2
2020-03-11,09,Burgos,47,35,12,0,0
2020-03-11,15,A Coruña,52,50,1,0,1
2020-03-11,11,Cádiz,31,29,2,0,0
2020-03-11,10,Cáceres,55,39,16,0,0
2020-03-11,51,Ceuta,3,0,1,0,2
2020-03-11,14,Córdoba,22,17,5,0,0
2020-03-11,13,Ciudad Real,123,24,1,1,97
2020-03-11,12,Castellón/Castelló,20,20,0,0,0
2020-03-11,16,Cuenca,37,8,0,0,29
2020-03-11,35,Las Palmas,23,20,0,0,3
2020-03-11,17,Girona,40,25,0,0,15
2020-03-11,18,Granada,39,39,0,0,0
2020-03-11,19,Guadalajara,28,10,0,0,18
2020-03-11,21,Huelva,10,9,1,0,0
2020-03-11,22,Huesca,6,6,0,0,0
2020-03-11,23,Jaén,27,26,1,0,0
2020-03-11,25,Lleida,10,10,0,0,0
2020-03-11,24,León,27,21,6,0,0
2020-03-11,26,La Rioja,71,68,2,0,1
2020-03-11,27,Lugo,13,13,0,0,0
2020-03-11,28,Madrid,1972,1971,0,0,1
2020-03-11,29,Málaga,84,79,5,0,0
2020-03-11,52,Melilla,4,3,0,0,1
2020-03-11,30,Murcia,74,56,17,0,1
2020-03-11,31,Navarra,130,109,21,0,0
2020-03-11,33,Asturias,43,43,0,0,0
2020-03-11,32,Ourense,27,27,0,0,0
2020-03-11,34,Palencia,11,10,1,0,0
2020-03-11,07,Balears,42,41,1,0,0
2020-03-11,36,Pontevedra,39,39,0,0,0
2020-03-11,39,Cantabria,17,17,0,0,0
2020-03-11,37,Salamanca,38,34,4,0,0
2020-03-11,41,Sevilla,38,35,3,0,0
2020-03-11,40,Segovia,44,41,3,0,0
2020-03-11,42,Soria,20,15,4,0,1
2020-03-11,20,Gipuzkoa,39,34,0,0,5
2020-03-11,43,Tarragona,23,21,0,0,2
2020-03-11,44,Teruel,6,6,0,0,0
2020-03-11,38,Santa Cruz de Tenerife,35,33,0,0,2
2020-03-11,45,Toledo,71,22,0,0,49
2020-03-11,46,Valencia/València,153,137,13,0,3
2020-03-11,47,Valladolid,38,36,2,0,0
2020-03-11,01,Araba/Álava,85,85,0,0,0
2020-03-11,50,Zaragoza,53,53,0,0,0
2020-03-11,49,Zamora,9,8,1,0,0
2020-03-12,03,Alicante/Alacant,137,123,13,0,1
2020-03-12,02,Albacete,91,13,0,0,78
2020-03-12,04,Almería,11,11,0,0,0
2020-03-12,05,Ávila,24,21,3,0,0
2020-03-12,08,Barcelona,910,868,0,1,41
2020-03-12,06,Badajoz,30,29,1,0,0
2020-03-12,48,Bizkaia,122,116,0,0,6
2020-03-12,09,Burgos,39,37,2,0,0
2020-03-12,15,A Coruña,75,75,0,0,0
2020-03-12,11,Cádiz,26,25,1,0,0
2020-03-12,10,Cáceres,56,42,14,0,0
2020-03-12,51,Ceuta,1,0,0,0,1
2020-03-12,14,Córdoba,29,25,4,0,0
2020-03-12,13,Ciudad Real,173,44,1,3,125
2020-03-12,12,Castellón/Castelló,48,45,3,0,0
2020-03-12,16,Cuenca,35,11,1,0,23
2020-03-12,35,Las Palmas,32,32,0,0,0
2020-03-12,17,Girona,62,51,0,0,11
2020-03-12,18,Granada,57,56,1,0,0
2020-03-12,19,Guadalajara,57,15,0,0,42
2020-03-12,21,Huelva,9,9,0,0,0
2020-03-12,22,Huesca,8,8,0,0,0
2020-03-12,23,Jaén,33,31,2,0,0
2020-03-12,25,Lleida,28,22,0,0,6
2020-03-12,24,León,40,37,3,0,0
2020-03-12,26,La Rioja,74,72,2,0,0
2020-03-12,27,Lugo,21,21,0,0,0
2020-03-12,28,Madrid,2344,2337,0,0,7
2020-03-12,29,Málaga,99,93,6,0,0
2020-03-12,52,Melilla,3,1,1,0,1
2020-03-12,30,Murcia,62,40,21,0,1
2020-03-12,31,Navarra,182,140,42,0,0
2020-03-12,33,Asturias,57,57,0,0,0
2020-03-12,32,Ourense,31,31,0,0,0
2020-03-12,34,Palencia,11,10,1,0,0
2020-03-12,07,Balears,42,39,2,0,1
2020-03-12,36,Pontevedra,54,54,0,0,0
2020-03-12,39,Cantabria,36,36,0,0,0
2020-03-12,37,Salamanca,59,56,3,0,0
2020-03-12,41,Sevilla,54,51,3,0,0
2020-03-12,40,Segovia,55,53,2,0,0
2020-03-12,42,Soria,46,31,15,0,0
2020-03-12,20,Gipuzkoa,46,45,0,0,1
2020-03-12,43,Tarragona,29,28,0,0,1
2020-03-12,44,Teruel,10,10,0,0,0
2020-03-12,38,Santa Cruz de Tenerife,41,37,0,0,4
2020-03-12,45,Toledo,97,27,2,0,68
2020-03-12,46,Valencia/València,203,189,14,0,0
2020-03-12,47,Valladolid,53,48,5,0,0
2020-03-12,01,Araba/Álava,104,103,0,0,1
2020-03-12,50,Zaragoza,61,61,0,0,0
2020-03-12,49,Zamora,17,15,2,0,0
2020-03-13,03,Alicante/Alacant,180,144,29,0,7
2020-03-13,02,Albacete,133,33,0,0,100
2020-03-13,04,Almería,16,15,1,0,0
2020-03-13,05,Ávila,65,62,3,0,0
2020-03-13,08,Barcelona,1189,1127,0,5,57
2020-03-13,06,Badajoz,21,19,2,0,0
2020-03-13,48,Bizkaia,222,205,0,0,17
2020-03-13,09,Burgos,56,50,6,0,0
2020-03-13,15,A Coruña,94,94,0,0,0
2020-03-13,11,Cádiz,33,31,2,0,0
2020-03-13,10,Cáceres,71,60,11,0,0
2020-03-13,51,Ceuta,6,1,0,0,5
2020-03-13,14,Córdoba,54,48,6,0,0
2020-03-13,13,Ciudad Real,252,74,0,3,175
2020-03-13,12,Castellón/Castelló,55,54,1,0,0
2020-03-13,16,Cuenca,54,18,0,0,36
2020-03-13,35,Las Palmas,43,40,0,0,3
2020-03-13,17,Girona,88,68,0,0,20
2020-03-13,18,Granada,77,74,3,0,0
2020-03-13,19,Guadalajara,56,14,0,0,42
2020-03-13,21,Huelva,16,14,2,0,0
2020-03-13,22,Huesca,16,16,0,0,0
2020-03-13,23,Jaén,46,42,4,0,0
2020-03-13,25,Lleida,42,34,0,1,7
2020-03-13,24,León,65,54,11,0,0
2020-03-13,26,La Rioja,107,106,1,0,0
2020-03-13,27,Lugo,27,27,0,0,0
2020-03-13,28,Madrid,2839,2835,0,0,4
2020-03-13,29,Málaga,151,139,12,0,0
2020-03-13,52,Melilla,10,9,1,0,0
2020-03-13,30,Murcia,104,70,33,0,1
2020-03-13,31,Navarra,211,138,73,0,0
2020-03-13,33,Asturias,70,70,0,0,0
2020-03-13,32,Ourense,39,39,0,0,0
2020-03-13,34,Palencia,9,8,1,0,0
2020-03-13,07,Balears,61,61,0,0,0
2020-03-13,36,Pontevedra,81,80,0,0,1
2020-03-13,39,Cantabria,54,54,0,0,0
2020-03-13,37,Salamanca,81,69,12,0,0
2020-03-13,41,Sevilla,94,84,10,0,0
2020-03-13,40,Segovia,82,73,9,0,0
2020-03-13,42,Soria,45,38,7,0,0
2020-03-13,20,Gipuzkoa,69,68,0,0,1
2020-03-13,43,Tarragona,41,37,0,0,4
2020-03-13,44,Teruel,10,10,0,0,0
2020-03-13,38,Santa Cruz de Tenerife,66,60,0,0,6
2020-03-13,45,Toledo,133,44,1,0,88
2020-03-13,46,Valencia/València,263,245,15,0,3
2020-03-13,47,Valladolid,88,82,6,0,0
2020-03-13,01,Araba/Álava,136,135,0,0,1
2020-03-13,50,Zaragoza,88,88,0,0,0
2020-03-13,49,Zamora,14,10,4,0,0
2020-03-14,03,Alicante/Alacant,183,167,12,0,4
2020-03-14,02,Albacete,113,28,1,0,84
2020-03-14,04,Almería,11,11,0,0,0
2020-03-14,05,Ávila,63,60,3,0,0
2020-03-14,08,Barcelona,1120,1063,0,6,51
2020-03-14,06,Badajoz,22,22,0,0,0
2020-03-14,48,Bizkaia,192,188,0,0,4
2020-03-14,09,Burgos,61,58,3,0,0
2020-03-14,15,A Coruña,91,90,0,0,1
2020-03-14,11,Cádiz,48,46,2,0,0
2020-03-14,10,Cáceres,66,48,18,0,0
2020-03-14,51,Ceuta,4,0,1,0,3
2020-03-14,14,Córdoba,33,31,2,0,0
2020-03-14,13,Ciudad Real,245,59,0,2,184
2020-03-14,12,Castellón/Castelló,44,42,0,0,2
2020-03-14,16,Cuenca,46,17,0,0,29
2020-03-14,35,Las Palmas,40,38,0,0,2
2020-03-14,17,Girona,123,99,0,0,24
2020-03-14,18,Granada,83,80,3,0,0
2020-03-14,19,Guadalajara,79,13,0,0,66
2020-03-14,21,Huelva,11,10,1,0,0
2020-03-14,22,Huesca,11,11,0,0,0
2020-03-14,23,Jaén,42,41,1,0,0
2020-03-14,25,Lleida,36,34,0,0,2
2020-03-14,24,León,59,52,7,0,0
2020-03-14,26,La Rioja,138,136,2,0,0
2020-03-14,27,Lugo,24,24,0,0,0
2020-03-14,28,Madrid,2563,2552,0,0,11
2020-03-14,29,Málaga,115,102,13,0,0
2020-03-14,52,Melilla,4,3,1,0,0
2020-03-14,30,Murcia,108,80,28,0,0
2020-03-14,31,Navarra,177,121,56,0,0
2020-03-14,33,Asturias,81,81,0,0,0
2020-03-14,32,Ourense,37,37,0,0,0
2020-03-14,34,Palencia,16,16,0,0,0
2020-03-14,07,Balears,71,68,3,0,0
2020-03-14,36,Pontevedra,88,87,1,0,0
2020-03-14,39,Cantabria,59,59,0,0,0
2020-03-14,37,Salamanca,77,65,12,0,0
2020-03-14,41,Sevilla,77,71,6,0,0
2020-03-14,40,Segovia,72,61,11,0,0
2020-03-14,42,Soria,58,49,8,1,0
2020-03-14,20,Gipuzkoa,81,78,0,0,3
2020-03-14,43,Tarragona,39,38,0,0,1
2020-03-14,44,Teruel,12,12,0,0,0
2020-03-14,38,Santa Cruz de Tenerife,57,55,0,0,2
2020-03-14,45,Toledo,121,40,0,0,81
2020-03-14,46,Valencia/València,268,242,21,0,5
2020-03-14,47,Valladolid,91,86,5,0,0
2020-03-14,01,Araba/Álava,147,144,0,0,3
2020-03-14,50,Zaragoza,83,83,0,0,0
2020-03-14,49,Zamora,25,19,6,0,0
2020-03-15,03,Alicante/Alacant,214,183,26,0,5
2020-03-15,02,Albacete,187,51,1,0,135
2020-03-15,04,Almería,20,19,1,0,0
2020-03-15,05,Ávila,28,24,4,0,0
2020-03-15,08,Barcelona,1194,1140,0,11,43
2020-03-15,06,Badajoz,20,20,0,0,0
2020-03-15,48,Bizkaia,223,212,0,0,11
2020-03-15,09,Burgos,67,63,4,0,0
2020-03-15,15,A Coruña,110,109,1,0,0
2020-03-15,11,Cádiz,56,52,4,0,0
2020-03-15,10,Cáceres,65,42,23,0,0
2020-03-15,51,Ceuta,2,0,1,0,1
2020-03-15,14,Córdoba,40,35,5,0,0
2020-03-15,13,Ciudad Real,298,102,0,6,190
2020-03-15,12,Castellón/Castelló,55,52,3,0,0
2020-03-15,16,Cuenca,77,27,1,0,49
2020-03-15,35,Las Palmas,35,34,0,0,1
2020-03-15,17,Girona,92,79,0,0,13
2020-03-15,18,Granada,90,87,3,0,0
2020-03-15,19,Guadalajara,62,16,1,0,45
2020-03-15,21,Huelva,13,10,3,0,0
2020-03-15,22,Huesca,14,14,0,0,0
2020-03-15,23,Jaén,29,27,2,0,0
2020-03-15,25,Lleida,42,36,0,0,6
2020-03-15,24,León,57,55,2,0,0
2020-03-15,26,La Rioja,111,109,2,0,0
2020-03-15,27,Lugo,27,27,0,0,0
2020-03-15,28,Madrid,2685,2676,0,0,9
2020-03-15,29,Málaga,123,112,11,0,0
2020-03-15,52,Melilla,3,3,0,0,0
2020-03-15,30,Murcia,97,70,26,0,1
2020-03-15,31,Navarra,262,166,96,0,0
2020-03-15,33,Asturias,89,89,0,0,0
2020-03-15,32,Ourense,57,57,0,0,0
2020-03-15,34,Palencia,31,27,4,0,0
2020-03-15,07,Balears,85,83,1,0,1
2020-03-15,36,Pontevedra,76,76,0,0,0
2020-03-15,39,Cantabria,68,68,0,0,0
2020-03-15,37,Salamanca,91,76,14,0,1
2020-03-15,41,Sevilla,79,67,12,0,0
2020-03-15,40,Segovia,95,87,8,0,0
2020-03-15,42,Soria,72,48,24,0,0
2020-03-15,20,Gipuzkoa,75,75,0,0,0
2020-03-15,43,Tarragona,37,34,0,0,3
2020-03-15,44,Teruel,10,10,0,0,0
2020-03-15,38,Santa Cruz de Tenerife,54,53,0,0,1
2020-03-15,45,Toledo,148,53,0,0,95
2020-03-15,46,Valencia/València,261,233,26,0,2
2020-03-15,47,Valladolid,80,78,2,0,0
2020-03-15,01,Araba/Álava,136,132,0,0,4
2020-03-15,50,Zaragoza,102,102,0,0,0
2020-03-15,49,Zamora,16,13,3,0,0
2020-03-16,03,Alicante/Alacant,234,208,23,0,3
2020-03-16,02,Albacete,147,37,1,0,109
2020-03-16,04,Almería,24,23,1,0,0
2020-03-16,05,Ávila,46,37,9,0,0
2020-03-16,08,Barcelona,1412,1304,0,7,101
2020-03-16,06,Badajoz,33,32,1,0,0
2020-03-16,48,Bizkaia,340,327,0,0,13
2020-03-16,09,Burgos,76,68,8,0,0
2020-03-16,15,A Coruña,162,161,1,0,0
2020-03-16,11,Cádiz,70,64,6,0,0
2020-03-16,10,Cáceres,83,62,21,0,0
2020-03-16,51,Ceuta,6,1,1,0,4
2020-03-16,14,Córdoba,45,37,8,0,0
2020-03-16,13,Ciudad Real,350,104,0,1,245
2020-03-16,12,Castellón/Castelló,63,61,1,0,1
2020-03-16,16,Cuenca,80,29,1,0,50
2020-03-16,35,Las Palmas,49,46,0,0,3
2020-03-16,17,Girona,160,130,0,0,30
2020-03-16,18,Granada,106,105,1,0,0
2020-03-16,19,Guadalajara,71,17,0,0,54
2020-03-16,21,Huelva,21,19,2,0,0
2020-03-16,22,Huesca,23,23,0,0,0
2020-03-16,23,Jaén,47,46,1,0,0
2020-03-16,25,Lleida,64,53,0,1,10
2020-03-16,24,León,79,67,12,0,0
2020-03-16,26,La Rioja,157,154,3,0,0
2020-03-16,27,Lugo,39,38,1,0,0
2020-03-16,28,Madrid,2966,2959,0,0,7
2020-03-16,29,Málaga,162,147,15,0,0
2020-03-16,52,Melilla,6,2,2,1,1
2020-03-16,30,Murcia,130,98,32,0,0
2020-03-16,31,Navarra,274,156,118,0,0
2020-03-16,33,Asturias,106,106,0,0,0
2020-03-16,32,Ourense,66,66,0,0,0
2020-03-16,34,Palencia,27,27,0,0,0
2020-03-16,07,Balears,88,84,1,0,3
2020-03-16,36,Pontevedra,122,118,1,0,3
2020-03-16,39,Cantabria,71,71,0,0,0
2020-03-16,37,Salamanca,170,149,21,0,0
2020-03-16,41,Sevilla,98,95,3,0,0
2020-03-16,40,Segovia,138,118,20,0,0
2020-03-16,42,Soria,79,66,13,0,0
2020-03-16,20,Gipuzkoa,93,86,0,0,7
2020-03-16,43,Tarragona,65,52,0,1,12
2020-03-16,44,Teruel,20,20,0,0,0
2020-03-16,38,Santa Cruz de Tenerife,83,70,0,0,13
2020-03-16,45,Toledo,158,51,1,0,106
2020-03-16,46,Valencia/València,336,300,30,0,6
2020-03-16,47,Valladolid,136,126,9,1,0
2020-03-16,01,Araba/Álava,166,164,0,0,2
2020-03-16,50,Zaragoza,118,118,0,0,0
2020-03-16,49,Zamora,28,20,8,0,0
2020-03-17,03,Alicante/Alacant,209,191,13,0,5
2020-03-17,02,Albacete,143,24,0,0,119
2020-03-17,04,Almería,12,12,0,0,0
2020-03-17,05,Ávila,78,69,9,0,0
2020-03-17,08,Barcelona,1338,1278,0,8,52
2020-03-17,06,Badajoz,33,32,1,0,0
2020-03-17,48,Bizkaia,308,295,0,0,13
2020-03-17,09,Burgos,80,70,9,1,0
2020-03-17,15,A Coruña,143,142,1,0,0
2020-03-17,11,Cádiz,55,51,4,0,0
2020-03-17,10,Cáceres,68,58,10,0,0
2020-03-17,51,Ceuta,5,0,1,0,4
2020-03-17,14,Córdoba,58,54,4,0,0
2020-03-17,13,Ciudad Real,273,72,1,1,199
2020-03-17,12,Castellón/Castelló,56,53,1,0,2
2020-03-17,16,Cuenca,86,30,2,0,54
2020-03-17,35,Las Palmas,30,29,0,0,1
2020-03-17,17,Girona,114,103,0,0,11
2020-03-17,18,Granada,111,108,3,0,0
2020-03-17,19,Guadalajara,66,18,2,1,45
2020-03-17,21,Huelva,13,11,2,0,0
2020-03-17,22,Huesca,19,19,0,0,0
2020-03-17,23,Jaén,51,49,2,0,0
2020-03-17,25,Lleida,47,42,0,0,5
2020-03-17,24,León,71,59,12,0,0
2020-03-17,26,La Rioja,122,117,5,0,0
2020-03-17,27,Lugo,27,27,0,0,0
2020-03-17,28,Madrid,2791,2788,0,0,3
2020-03-17,29,Málaga,155,146,9,0,0
2020-03-17,52,Melilla,3,3,0,0,0
2020-03-17,30,Murcia,103,79,24,0,0
2020-03-17,31,Navarra,267,169,98,0,0
2020-03-17,33,Asturias,80,80,0,0,0
2020-03-17,32,Ourense,54,52,2,0,0
2020-03-17,34,Palencia,30,29,1,0,0
2020-03-17,07,Balears,82,79,3,0,0
2020-03-17,36,Pontevedra,103,102,0,0,1
2020-03-17,39,Cantabria,76,76,0,0,0
2020-03-17,37,Salamanca,87,78,9,0,0
2020-03-17,41,Sevilla,119,107,12,0,0
2020-03-17,40,Segovia,130,124,6,0,0
2020-03-17,42,Soria,84,64,20,0,0
2020-03-17,20,Gipuzkoa,87,80,0,0,7
2020-03-17,43,Tarragona,61,52,0,0,9
2020-03-17,44,Teruel,20,20,0,0,0
2020-03-17,38,Santa Cruz de Tenerife,62,60,0,0,2
2020-03-17,45,Toledo,176,54,0,0,122
2020-03-17,46,Valencia/València,293,264,25,0,4
2020-03-17,47,Valladolid,144,142,2,0,0
2020-03-17,01,Araba/Álava,144,144,0,0,0
2020-03-17,50,Zaragoza,117,116,0,1,0
2020-03-17,49,Zamora,26,20,6,0,0
2020-03-18,03,Alicante/Alacant,194,168,19,0,7
2020-03-18,02,Albacete,153,35,1,0,117
2020-03-18,04,Almería,14,13,1,0,0
2020-03-18,05,Ávila,75,68,7,0,0
2020-03-18,08,Barcelona,1418,1354,0,5,59
2020-03-18,06,Badajoz,32,30,2,0,0
2020-03-18,48,Bizkaia,285,278,0,0,7
2020-03-18,09,Burgos,79,70,9,0,0
2020-03-18,15,A Coruña,137,135,0,0,2
2020-03-18,11,Cádiz,49,44,5,0,0
2020-03-18,10,Cáceres,88,68,19,0,1
2020-03-18,51,Ceuta,6,0,2,0,4
2020-03-18,14,Córdoba,40,37,3,0,0
2020-03-18,13,Ciudad Real,322,78,0,1,243
2020-03-18,12,Castellón/Castelló,58,52,5,0,1
2020-03-18,16,Cuenca,57,23,0,0,34
2020-03-18,35,Las Palmas,38,37,0,0,1
2020-03-18,17,Girona,110,96,0,0,14
2020-03-18,18,Granada,110,105,5,0,0
2020-03-18,19,Guadalajara,82,23,1,0,58
2020-03-18,21,Huelva,22,22,0,0,0
2020-03-18,22,Huesca,18,18,0,0,0
2020-03-18,23,Jaén,60,56,4,0,0
2020-03-18,25,Lleida,100,84,0,2,14
2020-03-18,24,León,95,85,10,0,0
2020-03-18,26,La Rioja,143,142,1,0,0
2020-03-18,27,Lugo,19,19,0,0,0
2020-03-18,28,Madrid,2650,2639,0,0,11
2020-03-18,29,Málaga,141,129,12,0,0
2020-03-18,52,Melilla,6,5,0,0,1
2020-03-18,30,Murcia,122,91,30,0,1
2020-03-18,31,Navarra,250,176,74,0,0
2020-03-18,33,Asturias,91,91,0,0,0
2020-03-18,32,Ourense,35,35,0,0,0
2020-03-18,34,Palencia,27,27,0,0,0
2020-03-18,07,Balears,81,80,1,0,0
2020-03-18,36,Pontevedra,118,117,1,0,0
2020-03-18,39,Cantabria,89,89,0,0,0
2020-03-18,37,Salamanca,140,124,16,0,0
2020-03-18,41,Sevilla,94,87,7,0,0
2020-03-18,40,Segovia,130,119,11,0,0
2020-03-18,42,Soria,69,48,21,0,0
2020-03-18,20,Gipuzkoa,86,85,0,0,1
2020-03-18,43,Tarragona,52,46,0,0,6
2020-03-18,44,Teruel,10,10,0,0,0
2020-03-18,38,Santa Cruz de Tenerife,79,72,0,0,7
2020-03-18,45,Toledo,173,55,2,0,116
2020-03-18,46,Valencia/València,281,259,19,0,3
2020-03-18,47,Valladolid,174,169,5,0,0
2020-03-18,01,Araba/Álava,182,181,0,0,1
2020-03-18,50,Zaragoza,136,136,0,0,0
2020-03-18,49,Zamora,26,22,4,0,0
2020-03-19,03,Alicante/Alacant,208,186,20,0,2
2020-03-19,02,Albacete,147,37,1,0,109
2020-03-19,04,Almería,22,22,0,0,0
2020-03-19,05,Ávila,95,86,9,0,0
2020-03-19,08,Barcelona,1346,1283,0,4,59
2020-03-19,06,Badajoz,42,41,1,0,0
2020-03-19,48,Bizkaia,281,269,0,0,12
2020-03-19,09,Burgos,76,70,6,0,0
2020-03-19,15,A Coruña,117,115,2,0,0
2020-03-19,11,Cádiz,55,53,2,0,0
2020-03-19,10,Cáceres,79,58,21,0,0
2020-03-19,51,Ceuta,5,0,2,0,3
2020-03-19,14,Córdoba,42,40,2,0,0
2020-03-19,13,Ciudad Real,248,76,1,2,169
2020-03-19,12,Castellón/Castelló,61,59,2,0,0
2020-03-19,16,Cuenca,87,33,1,0,53
2020-03-19,35,Las Palmas,24,22,0,0,2
2020-03-19,17,Girona,113,105,0,0,8
2020-03-19,18,Granada,98,92,6,0,0
2020-03-19,19,Guadalajara,62,17,0,0,45
2020-03-19,21,Huelva,18,17,1,0,0
2020-03-19,22,Huesca,23,23,0,0,0
2020-03-19,23,Jaén,53,45,8,0,0
2020-03-19,25,Lleida,87,77,0,1,9
2020-03-19,24,León,144,133,11,0,0
2020-03-19,26,La Rioja,168,167,1,0,0
2020-03-19,27,Lugo,26,26,0,0,0
2020-03-19,28,Madrid,2440,2431,0,0,9
2020-03-19,29,Málaga,144,139,5,0,0
2020-03-19,52,Melilla,6,3,1,0,2
2020-03-19,30,Murcia,120,80,40,0,0
2020-03-19,31,Navarra,233,153,80,0,0
2020-03-19,33,Asturias,101,101,0,0,0
2020-03-19,32,Ourense,55,54,1,0,0
2020-03-19,34,Palencia,44,43,1,0,0
2020-03-19,07,Balears,105,102,2,0,1
2020-03-19,36,Pontevedra,96,95,1,0,0
2020-03-19,39,Cantabria,177,177,0,0,0
2020-03-19,37,Salamanca,128,118,10,0,0
2020-03-19,41,Sevilla,123,113,10,0,0
2020-03-19,40,Segovia,137,126,11,0,0
2020-03-19,42,Soria,82,73,9,0,0
2020-03-19,20,Gipuzkoa,77,74,0,0,3
2020-03-19,43,Tarragona,60,57,0,0,3
2020-03-19,44,Teruel,22,22,0,0,0
2020-03-19,38,Santa Cruz de Tenerife,53,48,0,0,5
2020-03-19,45,Toledo,197,76,0,0,121
2020-03-19,46,Valencia/València,226,211,11,0,4
2020-03-19,47,Valladolid,132,130,2,0,0
2020-03-19,01,Araba/Álava,108,106,0,0,2
2020-03-19,50,Zaragoza,121,121,0,0,0
2020-03-19,49,Zamora,28,20,8,0,0
2020-03-20,03,Alicante/Alacant,238,214,22,0,2
2020-03-20,02,Albacete,166,50,1,0,115
2020-03-20,04,Almería,30,29,1,0,0
2020-03-20,05,Ávila,71,68,3,0,0
2020-03-20,08,Barcelona,1607,1533,0,7,67
2020-03-20,06,Badajoz,57,55,2,0,0
2020-03-20,48,Bizkaia,327,304,0,0,23
2020-03-20,09,Burgos,95,71,24,0,0
2020-03-20,15,A Coruña,186,184,0,0,2
2020-03-20,11,Cádiz,68,65,3,0,0
2020-03-20,10,Cáceres,102,73,29,0,0
2020-03-20,51,Ceuta,7,0,1,0,6
2020-03-20,14,Córdoba,52,49,3,0,0
2020-03-20,13,Ciudad Real,387,118,3,5,261
